travelTimeMeta_ID,Vsi,Qtn_TT,Ic_TT,fz_TT,ztop_TT,zbot_TT,Group,Group_ID
310,195.5896766,351.7074108,2.601244884,0.248334382,1.75,3.75,Valley_Train,5
310,264.7677037,239.6875522,2.028322028,0.423584985,3.75,5.75,Valley_Train,5
310,267.9967022,322.2516401,1.720227865,0.615379557,5.75,7.75,Valley_Train,5
310,261.5658143,262.2820382,1.514550401,0.827467602,7.75,9.75,Valley_Train,5
310,262.4016877,181.8893856,1.526604827,1.022074014,9.75,11.75,Valley_Train,5
310,229.9926632,224.4874276,1.531486739,1.211371704,11.75,13.75,Valley_Train,5
310,274.6384441,263.4177029,1.441728132,1.415739415,13.75,15.75,Valley_Train,5
310,283.8029106,251.6020049,1.470424599,1.62486024,15.75,17.75,Valley_Train,5
310,271.6327426,197.442027,1.558932327,1.832281504,17.75,19.75,Valley_Train,5
310,278.8859082,154.79851,1.667712035,1.959558986,19.75,20.25,Valley_Train,5
311,191.9979128,305.2337565,2.482817573,0.218651371,1.75,3.75,Floodplain,2
311,176.7690028,177.2340776,2.150581783,0.381368977,3.75,5.75,Floodplain,2
311,168.6693126,120.7483829,2.491543719,0.530863791,5.75,7.75,Floodplain,2
311,204.4650832,158.4409261,2.15134835,0.680192189,7.75,9.75,Floodplain,2
311,206.8770534,199.0347174,2.133822512,0.847296709,9.75,11.75,Floodplain,2
311,216.2107463,151.4915854,2.107156381,1.022574569,11.75,13.75,Floodplain,2
311,202.478651,166.6739982,2.144507622,1.204154484,13.75,15.75,Floodplain,2
311,250.1902041,178.5258504,1.871969992,1.398616304,15.75,17.75,Floodplain,2
311,228.1213034,179.2133963,1.99239037,1.594043531,17.75,19.75,Floodplain,2
311,220.8842864,198.2360114,1.892324278,1.719603419,19.75,20.25,Floodplain,2
312,249.3887388,184.8255195,1.819751116,0.431605192,3.75,5.75,Floodplain,2
312,194.4278816,159.8824296,2.179672766,0.59579297,5.75,7.75,Floodplain,2
312,172.4385473,201.5946586,1.833624691,0.775487627,7.75,9.75,Floodplain,2
312,268.7988595,207.4526928,1.616962146,0.981103735,9.75,11.75,Floodplain,2
312,263.7326155,232.8564529,1.612771565,1.181626138,11.75,13.75,Floodplain,2
312,230.1043006,173.5797049,1.747416914,1.384747675,13.75,15.75,Floodplain,2
312,282.118787,157.1632645,1.837129886,1.58745391,15.75,17.75,Floodplain,2
313,265.8411995,344.3476918,2.187021635,0.335461767,1.75,3.75,Floodplain,2
313,180.4350929,197.6618452,2.241970589,0.587248632,3.75,7.75,Floodplain,2
313,162.9660147,201.8935929,2.015084192,0.848095772,7.75,9.75,Floodplain,2
313,194.8269647,128.158602,2.600435982,1.016694153,9.75,11.75,Floodplain,2
313,196.0324613,173.3362577,1.878431914,1.2111692,11.75,13.75,Floodplain,2
313,234.5362108,175.467908,2.282705263,1.396656015,13.75,15.75,Floodplain,2
313,229.6139713,231.8386966,2.026908142,1.595730528,15.75,17.75,Floodplain,2
313,225.4126054,172.3630948,1.907746957,1.813058694,17.75,19.85,Floodplain,2
314,216.1730547,268.0846001,2.146674992,0.501963221,1.75,3.75,Floodplain,2
314,209.5044054,247.2661144,2.26733993,0.864085313,3.75,5.75,Floodplain,2
314,219.4618639,206.6704511,2.088925877,1.2416217,5.75,7.75,Floodplain,2
314,208.7032755,207.0057024,2.114879064,1.626674407,7.75,9.75,Floodplain,2
314,228.1902116,142.7903816,1.918364454,1.883628207,9.75,11.75,Floodplain,2
314,249.8888526,174.8052178,2.02471421,2.085210293,11.75,13.8,Floodplain,2
314,207.4498095,212.0855857,2.17637955,2.284616075,13.8,15.75,Floodplain,2
314,243.6563071,230.324165,2.121260089,2.482550882,15.75,17.75,Floodplain,2
314,251.1115394,199.6647695,2.138195485,2.687132851,17.75,19.75,Floodplain,2
314,226.9952104,133.2792893,2.750729629,2.875470927,19.75,21.75,Floodplain,2
314,347.7616208,268.8814059,2.092536735,3.084356095,21.75,23.9,Floodplain,2
315,195.2958793,326.7346762,2.399931601,0.508854501,1.75,3.75,Floodplain,2
315,201.4162445,272.8286163,2.464561564,0.880898197,3.75,5.75,Floodplain,2
315,194.0044166,196.9036918,2.445441436,1.251052739,5.75,7.75,Floodplain,2
315,220.3512034,222.4822124,1.790418814,1.53150504,7.75,9.75,Floodplain,2
315,235.2796987,119.0407486,2.028384016,1.723351989,9.75,11.75,Floodplain,2
315,190.131901,132.9792093,1.764682671,1.906994257,11.75,13.75,Floodplain,2
315,282.5279738,134.3853678,1.832573758,2.1134037,13.75,15.75,Floodplain,2
315,253.0782544,141.3728013,1.822900931,2.305723163,15.75,17.45,Floodplain,2
316,217.0541128,453.9483568,2.168673332,0.348362013,1.75,3.75,Floodplain,2
316,229.3101248,216.7339216,2.226970481,0.521052628,3.75,5.75,Floodplain,2
316,257.2948133,195.1104436,1.740283384,0.704033988,5.75,7.75,Floodplain,2
316,248.8643504,271.929414,1.921884939,0.904542633,7.75,9.75,Floodplain,2
316,221.5162637,195.8051053,1.961113815,1.109843774,9.75,11.75,Floodplain,2
316,252.8288973,195.5265429,1.939970386,1.298215221,11.75,13.75,Floodplain,2
316,267.5527236,181.363249,1.710843101,1.603586024,13.75,17.75,Floodplain,2
316,262.6985548,158.7765492,1.846482043,1.909862077,17.75,19.75,Floodplain,2
316,270.200809,156.7370953,1.849805525,2.067579306,19.75,20.8,Floodplain,2
317,262.9302048,246.598113,2.302371152,0.446580698,1.75,3.75,Floodplain,2
317,264.6779407,222.7661718,1.624357273,0.635003229,3.75,5.75,Floodplain,2
317,265.1541166,213.4753895,1.597915796,0.83237852,5.75,7.75,Floodplain,2
317,160.8669363,108.3114643,2.085999063,1.004740482,7.75,9.75,Floodplain,2
317,216.7003101,163.0392626,2.007650193,1.174762201,9.75,11.75,Floodplain,2
317,198.1034467,164.3316723,1.833821783,1.366624567,11.75,13.75,Floodplain,2
317,259.5856181,166.2838577,1.836770747,1.553718622,13.75,15.75,Floodplain,2
317,247.2856538,205.8263669,1.777582358,1.757754923,15.75,17.75,Floodplain,2
317,284.2818862,176.5398,1.81105847,1.964665988,17.75,19.75,Floodplain,2
317,256.6317036,169.5266221,1.922437896,2.150305007,19.75,21.4,Floodplain,2
318,218.2003593,407.7402468,2.411889106,0.281074204,1.75,3.75,Floodplain,2
318,183.610098,226.275253,2.73341911,0.449487315,3.75,5.75,Floodplain,2
318,232.2378972,168.6677081,2.56021367,0.617285624,5.75,7.75,Floodplain,2
318,229.4095196,313.0477958,1.60246566,0.804722063,7.75,9.75,Floodplain,2
318,259.1590589,191.4250487,1.716067234,1.014116435,9.75,11.75,Floodplain,2
318,257.0084004,267.835938,1.509058801,1.215596253,11.75,13.75,Floodplain,2
318,287.9908457,222.3596204,1.631549536,1.426504594,13.75,15.75,Floodplain,2
318,249.4820059,195.9107578,1.555391132,1.630195325,15.75,17.75,Floodplain,2
318,239.1971882,216.4388718,1.788296232,1.808703459,17.75,19.3,Floodplain,2
319,184.3482771,318.1108834,2.252163819,0.229357395,1.75,3.75,Floodplain,2
319,140.1379201,126.0708159,2.738313395,0.36942171,3.75,5.75,Floodplain,2
319,113.6776433,48.378566,3.137337466,0.489589176,5.75,7.75,Floodplain,2
319,133.3036442,86.32050079,2.865212672,0.616747726,7.75,9.75,Floodplain,2
319,185.660698,147.395361,2.38182474,0.766648539,9.75,11.75,Floodplain,2
319,251.7004273,287.8824477,1.547433535,0.957207578,11.75,13.75,Floodplain,2
319,279.7137131,295.4887636,1.463228897,1.17309937,13.75,15.75,Floodplain,2
319,252.5983875,236.5643145,1.553812199,1.379600675,15.75,17.75,Floodplain,2
319,286.855402,219.095545,1.570632724,1.584006629,17.75,19.75,Floodplain,2
319,261.0153817,266.5180205,1.539413624,1.711220749,19.75,20.2,Floodplain,2
320,179.1258344,213.2630772,2.887564023,0.235857351,2.05,3.75,Valley_Train,5
320,197.3914292,180.3878741,1.95534943,0.386550867,3.75,5.75,Valley_Train,5
320,233.9184455,251.872398,1.482642314,0.568161487,5.75,7.75,Valley_Train,5
320,266.9089714,330.9508295,1.561192833,0.773524381,7.75,9.75,Valley_Train,5
320,270.4254492,302.6672092,1.352712411,0.988655995,9.75,11.75,Valley_Train,5
320,236.4583557,202.8852254,1.458033676,1.177059336,11.75,13.75,Valley_Train,5
320,233.42827,185.4175578,1.55437763,1.341974341,13.75,15.25,Valley_Train,5
321,142.5290312,195.6161644,2.634639701,0.219258259,1.75,3.75,Valley_Train,5
321,159.7296549,180.1676458,2.446141729,0.372213493,3.75,5.75,Valley_Train,5
321,236.157667,208.5616744,1.542829278,0.551221255,5.75,7.75,Valley_Train,5
321,271.5715152,327.4391341,1.43540718,0.743986292,7.75,9.75,Valley_Train,5
321,253.7998151,268.8674855,1.416957308,0.945660741,9.75,11.75,Valley_Train,5
321,225.8036025,208.2528237,1.504568779,1.141970082,11.75,13.75,Valley_Train,5
321,205.8655945,174.9421988,1.662908098,1.339123847,13.75,15.75,Valley_Train,5
321,265.8633082,251.0903102,1.650590303,1.545162223,15.75,17.75,Valley_Train,5
321,323.1540666,287.683694,1.533186355,1.771031152,17.75,19.75,Valley_Train,5
321,329.7104888,161.2637516,1.971642905,1.918767346,19.75,20.55,Valley_Train,5
322,210.2677999,166.0177237,1.805974493,0.217825512,1.75,3.75,Valley_Train,5
322,201.0502666,153.340045,1.48592162,0.372918708,3.75,5.75,Valley_Train,5
322,199.4545631,217.149639,1.397385366,0.53786854,5.75,7.75,Valley_Train,5
322,269.7817975,235.1811628,1.38146825,0.721777431,7.75,9.75,Valley_Train,5
322,233.8816694,164.1262051,1.567514503,0.903697682,9.75,11.75,Valley_Train,5
322,227.8349741,212.2429566,1.421211471,1.084037654,11.75,13.75,Valley_Train,5
322,260.3080997,271.6672695,1.34913252,1.278698581,13.75,15.75,Valley_Train,5
322,271.8134475,260.0789097,1.45124665,1.480372067,15.75,17.75,Valley_Train,5
322,269.0400212,209.6612252,1.505782023,1.683535258,17.75,19.75,Valley_Train,5
322,246.5767473,134.3916105,1.634083517,1.811102266,19.75,20.35,Valley_Train,5
323,209.4243186,156.1897958,1.554624653,0.211637713,1.75,3.75,Valley_Train,5
323,224.5545883,178.2275054,1.472926422,0.370306629,3.75,5.75,Valley_Train,5
323,205.885989,179.374954,1.468977778,0.53728226,5.75,7.75,Valley_Train,5
323,195.8928028,209.3643712,1.437412547,0.711082888,7.75,9.75,Valley_Train,5
323,223.3405195,152.2269963,1.560616681,0.894353243,9.75,11.75,Valley_Train,5
323,245.2979524,177.6761221,1.504795373,1.069161356,11.75,13.75,Valley_Train,5
323,238.560954,196.6908462,1.499181803,1.255578183,13.75,15.75,Valley_Train,5
323,263.1877377,203.5808455,1.504761235,1.450441838,15.75,17.75,Valley_Train,5
323,287.125168,214.2793727,1.53018061,1.642284788,17.75,19.75,Valley_Train,5
323,273.4908074,206.2864011,1.40393262,1.775057293,19.75,20.35,Valley_Train,5
324,191.5237075,145.8729115,1.630668398,0.197680914,1.75,3.75,Valley_Train,5
324,317.4271161,191.9229492,1.621338238,0.353583345,3.75,5.75,Valley_Train,5
324,206.1479532,150.005962,1.71647285,0.512180887,5.75,7.75,Valley_Train,5
324,168.8417963,232.4440924,1.499186003,0.685482355,7.75,9.75,Valley_Train,5
324,231.5962995,147.2059453,1.604561127,0.87183033,9.75,11.75,Valley_Train,5
324,212.5511815,117.7070434,1.667184421,1.038154191,11.75,13.75,Valley_Train,5
324,236.5770767,170.9643034,1.538229733,1.219628717,13.75,15.75,Valley_Train,5
324,289.8307509,202.128697,1.647363836,1.412414709,15.75,17.75,Valley_Train,5
324,266.1370935,203.5090387,1.452454802,1.611104166,17.75,19.75,Valley_Train,5
324,226.1292011,183.1155505,1.510695622,1.736046189,19.75,20.35,Valley_Train,5
325,184.8546641,207.6759635,1.583061788,0.221184948,1.75,3.75,Valley_Train,5
325,182.1115334,216.9298461,1.564531427,0.387487043,3.75,5.75,Valley_Train,5
325,223.3805412,194.9065355,1.525778668,0.565680431,5.75,7.75,Valley_Train,5
325,241.7398717,268.6818417,1.484617456,0.756049727,7.75,9.75,Valley_Train,5
325,217.7973934,242.3368942,1.474608173,0.958435237,9.75,11.75,Valley_Train,5
325,220.0137408,135.8825076,1.606724889,1.141764044,11.75,13.75,Valley_Train,5
325,227.9705892,194.1901723,1.56225678,1.326192477,13.75,15.75,Valley_Train,5
325,230.2093335,150.3421341,1.59398341,1.517758988,15.75,17.75,Valley_Train,5
325,271.5303306,169.2798902,1.562556125,1.699289129,17.75,19.75,Valley_Train,5
325,255.9895515,155.9080042,1.572520994,1.821394353,19.75,20.35,Valley_Train,5
326,199.793787,308.4543118,1.803067113,0.215740626,1.75,3.75,Valley_Train,5
326,172.5710779,181.5673295,1.656933506,0.374330425,3.75,5.75,Valley_Train,5
326,211.9598798,225.9338386,1.467990213,0.556741185,5.75,7.75,Valley_Train,5
326,209.8592149,217.2000161,1.486876656,0.739565364,7.75,9.75,Valley_Train,5
326,298.4599862,206.0521759,1.445337434,0.928043969,9.75,11.75,Valley_Train,5
326,292.4236724,146.0109577,1.66497303,1.102962847,11.75,13.75,Valley_Train,5
326,252.6727448,182.9013673,1.53772941,1.290642736,13.75,15.75,Valley_Train,5
326,224.0294129,176.0016932,1.7253348,1.476366372,15.75,17.75,Valley_Train,5
326,243.4668887,168.6611938,1.671105239,1.666752746,17.75,19.75,Valley_Train,5
326,221.9317446,186.7663216,1.634651797,1.782926981,19.75,20.15,Valley_Train,5
327,237.7653367,289.1335289,2.288769687,0.242327173,1.75,3.75,Floodplain,2
327,200.8701676,265.521546,2.594709797,0.409398984,3.75,5.75,Floodplain,2
327,205.9082579,195.6463887,2.742236209,0.583917198,5.75,7.75,Floodplain,2
327,210.2422017,301.7687611,2.220553557,0.757861017,7.75,9.75,Floodplain,2
327,292.3477113,363.4429713,1.681077239,0.985600306,9.75,11.8,Floodplain,2
327,299.3864068,174.6108891,1.872606465,1.196468396,11.8,13.75,Floodplain,2
327,238.6400764,164.9222834,1.815507422,1.39502689,13.75,15.75,Floodplain,2
327,252.9484214,195.1854912,1.925613204,1.591248651,15.75,17.75,Floodplain,2
327,275.4221902,197.79207,1.824485551,1.828373208,17.75,20.25,Floodplain,2
328,315.3750031,499.9108769,2.433228252,0.263777128,1.75,3.75,Floodplain,2
328,223.989848,361.803523,2.513942784,0.441967383,3.75,5.75,Floodplain,2
328,243.3863095,230.5672425,2.577393265,0.628162267,5.75,7.75,Floodplain,2
328,284.7722138,284.1058435,2.108785188,0.813742712,7.75,9.75,Floodplain,2
328,240.5301023,242.773649,1.902165124,1.021863989,9.75,11.75,Floodplain,2
328,224.1308445,191.5677829,1.887049872,1.225979991,11.75,13.75,Floodplain,2
328,277.3418121,231.0474444,1.763887811,1.433106055,13.75,15.75,Floodplain,2
328,271.8922159,264.9627428,1.832730435,1.652183006,15.75,17.75,Floodplain,2
328,300.5402516,243.3155401,1.921555659,1.898269235,17.75,20.15,Floodplain,2
329,225.2100341,390.5118265,2.176177805,0.251025652,1.75,3.75,Floodplain,2
329,217.0738553,254.4001878,2.570592027,0.421462514,3.75,5.75,Floodplain,2
329,267.1466618,192.0517715,2.386200683,0.554090104,5.75,6.75,Floodplain,2
329,201.5397914,165.934515,2.809496324,0.640570003,6.75,7.75,Floodplain,2
329,205.1245478,130.415175,2.723582124,0.76020426,7.75,9.75,Floodplain,2
329,237.9492173,263.9474531,2.033024136,0.938719398,9.75,11.75,Floodplain,2
329,220.0392758,114.2600661,2.764676659,1.108794448,11.75,13.75,Floodplain,2
329,335.1191004,250.5851724,1.74136374,1.304486445,13.75,15.75,Floodplain,2
329,314.9711895,179.8452048,1.770306982,1.519019745,15.75,17.75,Floodplain,2
329,268.1197806,261.688537,1.803739543,1.771216946,17.75,20.35,Floodplain,2
330,175.1415636,370.1824228,2.462147653,0.235938454,1.75,3.75,Floodplain,2
330,211.2139507,226.1370307,2.374977285,0.38656986,3.75,5.75,Floodplain,2
330,524.7579525,1056.977914,1.691789213,0.508916534,5.75,6.4,Floodplain,2
331,280.6742815,407.2720265,2.315748784,0.254625155,1.75,3.75,Floodplain,2
331,145.6883053,106.7504127,2.700827361,0.39472405,3.75,5.75,Floodplain,2
331,221.4844694,251.7569308,2.058232162,0.531607154,5.75,7.75,Floodplain,2
331,169.5145622,195.4590139,2.122345495,0.70695186,7.75,9.75,Floodplain,2
331,207.1984974,473.0041519,1.349284879,0.866625406,9.75,10.95,Floodplain,2
332,290.6951366,842.1911405,1.50516885,0.263353918,1.75,3.75,Floodplain,2
333,207.6090876,445.4294092,2.044211259,0.245021634,1.75,3.75,Floodplain,2
333,251.3684717,336.3581341,1.727669312,0.458947825,3.75,5.75,Floodplain,2
333,254.0725229,275.6649536,1.746844011,0.677961383,5.75,7.75,Floodplain,2
333,376.2693772,278.0999037,1.793333617,0.891970879,7.75,9.75,Floodplain,2
333,242.7320079,409.7672586,1.584617314,1.116214981,9.75,11.75,Floodplain,2
333,310.443051,457.13446,1.515862072,1.344166699,11.75,13.75,Floodplain,2
333,232.327039,207.0372023,1.88324294,1.558975235,13.75,15.75,Floodplain,2
336,240.6212409,250.0897064,2.231310788,0.222345582,1.75,3.75,Floodplain,2
336,283.1206241,247.7836644,2.460700058,0.366134744,3.75,5.75,Floodplain,2
336,265.9646672,252.5402822,2.505092715,0.529967776,5.75,7.75,Floodplain,2
336,373.9513019,335.2900783,1.991009502,0.701678557,7.75,9.75,Floodplain,2
336,322.1703513,353.4862018,1.677680778,0.897512017,9.75,11.75,Floodplain,2
336,250.5952849,242.5035229,1.95086981,1.098015489,11.75,13.75,Floodplain,2
336,295.0517565,249.6551718,1.918303588,1.291774962,13.75,15.75,Floodplain,2
336,234.8697751,233.2026792,2.060294705,1.436312386,15.75,17.1,Floodplain,2
337,184.1521982,203.6436299,2.330584099,0.223975943,1.75,3.75,Floodplain,2
337,196.1582221,187.8680274,2.426395261,0.352791755,3.75,5.75,Floodplain,2
337,318.0922419,247.3696834,2.344563984,0.500601504,5.75,7.75,Floodplain,2
337,283.1849633,264.3882002,2.468372819,0.675614862,7.75,9.75,Floodplain,2
337,175.6073266,124.340218,2.653549161,0.834581245,9.75,11.75,Floodplain,2
337,225.7432835,167.9787167,2.393436493,0.989992635,11.75,13.75,Floodplain,2
337,251.4549841,166.2545107,2.335651889,1.156421025,13.75,15.75,Floodplain,2
337,328.901628,172.6242476,1.72707735,1.34864335,15.75,17.75,Floodplain,2
337,314.5165264,307.8309989,1.879136042,1.583882571,17.75,20.25,Floodplain,2
338,192.6199473,230.2498259,2.306674607,0.227928028,1.75,3.75,Floodplain,2
338,311.6151703,351.569833,2.374905322,0.386033022,3.75,5.75,Floodplain,2
338,193.6625183,248.3256018,2.447942479,0.556727469,5.75,7.75,Floodplain,2
338,209.3328749,205.2334847,2.443145114,0.714556859,7.75,9.75,Floodplain,2
338,208.0720017,164.1690399,2.489145216,0.870260124,9.75,11.75,Floodplain,2
338,203.4740537,132.2837393,2.588117777,1.024489373,11.75,13.75,Floodplain,2
338,258.8596015,137.7548044,2.382050363,1.176516841,13.75,15.75,Floodplain,2
338,246.9461804,176.6675505,2.375722153,1.329748892,15.75,17.75,Floodplain,2
338,381.5481239,264.6501274,1.992566052,1.554417919,17.75,20.25,Floodplain,2
339,252.5014478,329.0443542,2.165476609,0.197388631,1.75,3.75,Floodplain,2
339,331.4609818,438.1322168,2.211043569,0.390711445,3.75,5.75,Floodplain,2
339,373.0894747,447.1581724,1.973317578,0.518836592,5.75,6.35,Floodplain,2
340,154.8218816,232.0185019,2.025096409,0.189693504,1.75,3.75,Floodplain,2
340,215.3602624,246.9127297,2.178806625,0.382218232,3.75,7.75,Floodplain,2
340,150.431997,130.7592219,2.428703835,0.623727364,7.75,9.75,Floodplain,2
340,228.1322989,217.8920352,1.385912292,0.766252624,9.75,11.75,Floodplain,2
340,314.2383783,253.8255365,1.556545934,0.955036165,11.75,13.75,Floodplain,2
340,287.7876488,193.4645522,1.660661948,1.156149358,13.75,15.75,Floodplain,2
340,278.8893595,221.2875223,1.729418112,1.350821906,15.75,17.75,Floodplain,2
340,650.028742,296.4381971,1.589369302,1.597851082,17.75,20.25,Floodplain,2
341,148.0252043,187.2297972,2.690162535,0.213311951,1.75,3.75,Floodplain,2
341,110.4981003,125.7384721,2.779085217,0.352535667,3.75,5.75,Floodplain,2
341,147.0458783,120.2897768,2.442824037,0.491568467,5.75,7.75,Floodplain,2
341,188.9551405,209.5632108,1.794032571,0.663808786,7.75,9.75,Floodplain,2
341,215.1749962,153.5129151,1.81984924,0.855973566,9.75,11.75,Floodplain,2
341,215.7665808,166.6254098,1.735517193,1.032982028,11.75,13.75,Floodplain,2
341,260.1502613,181.2291484,1.582637501,1.226085695,13.75,15.75,Floodplain,2
341,207.5898448,179.3957772,1.796502798,1.41173292,15.75,17.75,Floodplain,2
341,265.902838,187.0879745,1.812364562,1.61768945,17.75,19.75,Floodplain,2
342,143.2282336,228.1038171,2.605053815,0.205068336,1.75,3.75,Floodplain,2
342,134.1609077,89.58378979,2.71347262,0.324272275,3.75,5.75,Floodplain,2
342,116.5030288,81.95313889,2.928109753,0.43978023,5.75,7.75,Floodplain,2
342,164.5412054,94.42538429,2.988162313,0.582467559,7.75,9.75,Floodplain,2
342,161.1508501,102.1803463,2.95733371,0.737988951,9.75,11.75,Floodplain,2
342,187.3900689,61.43123431,3.015512786,0.888148226,11.75,13.75,Floodplain,2
342,223.4401733,179.1745603,1.84529564,1.049834857,13.75,15.75,Floodplain,2
342,236.1107657,156.6176601,1.676424184,1.2439392,15.75,17.75,Floodplain,2
342,294.8654998,200.865287,1.969126384,1.380260963,17.75,18.65,Floodplain,2
343,154.9237867,216.642504,2.399642942,0.205799538,1.75,3.75,Floodplain,2
343,191.907732,189.8651925,1.88275459,0.35837087,3.75,5.75,Floodplain,2
343,175.6918196,185.5444406,2.033335171,0.525326748,5.75,7.75,Floodplain,2
