travelTimeMeta_ID,site_ID,Group,citation_ID,name,Geology (Holzer),search (Grant),Geology (Site Table),Geology (Mapping),longitude,latitude,method,date,quality,VelocityDataType,vsz_value,vsz_unit,z_value,z_unit,depth_unit,traveltime_unit,DGWT,Group
904,4131,California,80,SCC021,Qhff,California,"Qal1",#N/A,-121.9994,37.3966,SCPT,1999.10.6,,Vs,228.3417,m/s,15.05,m,m,m/s,-,Qal1
905,4132,California,80,SCC022,Qhf,California,"Qal2",#N/A,-122.0135,37.3869,SCPT,1999.10.6,,Vs,215.2578,m/s,16.45,m,m,m/s,-,Qal2
906,4133,California,80,SCC023,Qhf,California,"Qal2",#N/A,-122.0393,37.3762,SCPT,1999.10.13,,Vs,281.7919,m/s,13.65,m,m,m/s,-,Qal2
907,4134,California,80,SCC026,Qhf,California,"Qal2",#N/A,-122.0267,37.3821,SCPT,1999.10.13,,Vs,255.9682,m/s,9.65,m,m,m/s,-,Qal2
908,4135,California,80,SCC028,Qhff,California,"Qal1",#N/A,-121.9824,37.3922,SCPT,1999.10.15,,Vs,252.563,m/s,23.65,m,m,m/s,-,Qal1
909,4136,California,80,SCC030,Qhff,California,"Qal1",#N/A,-122.0987,37.4123,SCPT,1999.10.19,,Vs,218.4285,m/s,14.65,m,m,m/s,-,Qal1
910,4137,California,80,SCC032,Qhf,California,"Qal2",#N/A,-122.0832,37.4051,SCPT,1999.10.19,,Vs,215.592,m/s,16.15,m,m,m/s,-,Qal2
911,4138,California,80,SCC033,Qhf,California,"Qal2",#N/A,-122.0657,37.4021,SCPT,1999.10.20,,Vs,273.8163,m/s,14.4,m,m,m/s,-,Qal2
912,4139,California,80,SCC034,Qhf,California,"Qal2",#N/A,-122.076,37.4047,SCPT,1999.10.20,,Vs,202.2711,m/s,8.55,m,m,m/s,-,Qal2
913,4140,California,80,SCC035,Qhff,California,"Qal1",#N/A,-122.0217,37.3957,SCPT,1999.10.26,,Vs,230.3143,m/s,14.8,m,m,m/s,-,Qal1
914,4141,California,80,SCC036,Qhf1,California,"Qal1",#N/A,-122.1459,37.4496,SCPT,1999.10.28,,Vs,186.6883,m/s,11.5,m,m,m/s,-,Qal1
915,4142,California,80,SCC037,Qhf,California,"Qal2",#N/A,-122.0597,37.3945,SCPT,1999.11.10,,Vs,233.7662,m/s,14.4,m,m,m/s,-,Qal2
916,4143,California,80,SCC039,Qhff,California,"Qal1",#N/A,-121.9942,37.3999,SCPT,1999.11.19,,Vs,240.7889,m/s,15.75,m,m,m/s,-,Qal1
917,4144,California,80,SCC042,Qhff,California,"Qal1",#N/A,-121.9865,37.4106,SCPT,1999.12.29,,Vs,230.933,m/s,24.95,m,m,m/s,-,Qal1
918,4145,California,80,SCC043,,California,"Qal1",#N/A,-121.9598,37.4102,SCPT,1999.12.29,,Vs,252.4131,m/s,29.55,m,m,m/s,#N/A,Qal1
919,4146,California,80,SCC045,Qhly,California,"Qal1",#N/A,-121.9265,37.4127,SCPT,1999.12.30,,Vs,251.3393,m/s,28.15,m,m,m/s,-,Qal1
920,4147,California,80,SCC046,Qhly,California,"Qal1",#N/A,-121.9317,37.4166,SCPT,2000.1.4,,Vs,214.7063,m/s,14.95,m,m,m/s,-,Qal1
921,4148,California,80,SCC047,,California,"af/Qi",#N/A,-121.9763,37.422,SCPT,2000.1.4,,Vs,216.2162,m/s,21.6,m,m,m/s,#N/A,af/Qi
922,4149,California,80,SCC048,Qhfy,California,"Qal1",#N/A,-121.9767,37.4078,SCPT,2000.1.7,,Vs,207.2394,m/s,18.55,m,m,m/s,-,Qal1
923,4150,California,80,SCC049,Qhff,California,"Qal2",#N/A,-121.987,37.3951,SCPT,2000.1.7,,Vs,236.6151,m/s,18.65,m,m,m/s,-,Qal2
924,4151,California,80,SCC050,Qhf,California,"Qal1",#N/A,-121.91,37.3669,SCPT,2000.2.2,,Vs,180.2709,m/s,19.7,m,m,m/s,3.2004,Qal1
925,4152,California,80,SCC051,Qhf,California,"Qal2",#N/A,-121.941,37.3545,SCPT,2000.2.2,,Vs,172.7842,m/s,9.65,m,m,m/s,dry,Qal2
926,4153,California,80,SCC052,Qhf,California,"Qal2",#N/A,-122.0044,37.3273,SCPT,2000.2.3,,Vs,297.6862,m/s,10.55,m,m,m/s,dry,Qal2
927,4154,California,80,SCC053,Qhf,California,"Qal2",#N/A,-121.9745,37.3595,SCPT,2000.2.3,,Vs,223.9376,m/s,14.65,m,m,m/s,2.286,Qal2
928,4155,California,80,SCC054,Qhff,California,"Qal1",#N/A,-122.0822,37.4209,SCPT,2000.4.19,,Vs,232.6176,m/s,13.65,m,m,m/s,3.9624,Qal1
929,4156,California,80,SCC055,Qhff,California,"Qal1",#N/A,-121.9685,37.4014,SCPT,2000.4.20,,Vs,209.3407,m/s,17.75,m,m,m/s,3.048,Qal1
930,4157,California,80,SCC056,Qhff,California,"Qal1",#N/A,-121.9569,37.3914,SCPT,2000.4.20,,Vs,231.1644,m/s,17.55,m,m,m/s,Dry to 0.6,Qal1
931,4158,California,80,SCC057,Qhly,California,"Qal1",#N/A,-121.9456,37.3903,SCPT,2000.4.21,,Vs,206.3733,m/s,13.6,m,m,m/s,2.7432,Qal1
932,4159,California,80,SCC060,Qhff,California,"Qal1",#N/A,-121.9346,37.3689,SCPT,2000.5.25,,Vs,202.9221,m/s,15,m,m,m/s,-,Qal1
933,4160,California,80,SCC061,Qhff,California,"Qal1",#N/A,-121.9374,37.3633,SCPT,2000.5.25,,Vs,194.4248,m/s,19.25,m,m,m/s,-,Qal1
934,4161,California,80,SCC064,Qhff,California,"Qal2",#N/A,-121.9266,37.3552,SCPT,2000.5.25,,Vs,145.4044,m/s,6.85,m,m,m/s,-,Qal2
935,4162,California,80,SCC066,Qhly,California,"Qal2",#N/A,-121.9178,37.3597,SCPT,2000.5.25,,Vs,182.0959,m/s,15.5,m,m,m/s,-,Qal2
936,4163,California,80,SCC067,Qhff,California,"Qal1",#N/A,-122.019,37.4176,SCPT,2000.6.6,,Vs,221.5495,m/s,16.1,m,m,m/s,-,Qal1
937,4164,California,80,SCC069,Qhff,California,"Qal1",#N/A,-122.0202,37.412,SCPT,2000.6.6,,Vs,229.3755,m/s,17.85,m,m,m/s,-,Qal1
938,4165,California,80,SCC070,,California,"Qi",#N/A,-121.9802,37.4299,SCPT,2000.6.6,,Vs,194.5589,m/s,11.8,m,m,m/s,#N/A,af/Qi
939,4166,California,80,SCC073,Qhly,California,"Qal2",#N/A,-121.9156,37.357,SCPT,2000.6.12,,Vs,186.9847,m/s,12.7,m,m,m/s,-,Qal2
940,4167,California,80,SCC076,Qhly,California,"Qal1",#N/A,-121.9267,37.426,SCPT,2000.6.13,,Vs,213.4338,m/s,13.6,m,m,m/s,-,Qal1
941,4168,California,80,SCC077,Qhly,California,"Qal1",#N/A,-121.9287,37.4329,SCPT,2000.6.13,,Vs,209.1147,m/s,18.4,m,m,m/s,-,Qal1
942,4169,California,80,SCC079,Qhly,California,"Qal1",#N/A,-121.9243,37.4053,SCPT,2000.6.13,,Vs,205.9732,m/s,14,m,m,m/s,-,Qal1
943,4170,California,80,SCC081,Qhly,California,"Qal2",#N/A,-121.9159,37.3974,SCPT,2000.6.13,,Vs,251.7986,m/s,11.9,m,m,m/s,-,Qal2
944,4171,California,80,SCC082,Qhff,California,"Qal2",#N/A,-122.0439,37.4052,SCPT,2000.6.20,,Vs,231.8239,m/s,12.85,m,m,m/s,-,Qal2
945,4172,California,80,SCC084,Qhff,California,"Qal2",#N/A,-122.0465,37.4108,SCPT,2000.6.20,,Vs,225.8713,m/s,16.85,m,m,m/s,-,Qal2
946,4173,California,80,SCC085,Qhff,California,"Qal1",#N/A,-122.05,37.4176,SCPT,2000.6.20,,Vs,241.0125,m/s,17.9,m,m,m/s,-,Qal1
947,4174,California,80,SCC086,Qhff,California,"Qal1",#N/A,-122.053,37.4235,SCPT,2000.6.20,,Vs,240.0183,m/s,15.75,m,m,m/s,-,Qal1
948,4175,California,80,SCC088,Qhff,California,"Qal1",#N/A,-122.0578,37.4257,SCPT,2000.6.20,,Vs,247.9132,m/s,14.85,m,m,m/s,-,Qal1
949,4176,California,80,SCC089,Qhly,California,"Qal1",#N/A,-121.9222,37.3574,SCPT,2000.6.21,,Vs,199.3338,m/s,18.55,m,m,m/s,-,Qal1
950,4177,California,80,SCC092,Qhly,California,"Qal1",#N/A,-121.9189,37.3547,SCPT,2000.6.21,,Vs,196.3578,m/s,15.85,m,m,m/s,-,Qal1
951,4178,California,80,SCC093,Qhff,California,"Qal1",#N/A,-121.928,37.3629,SCPT,2000.6.21,,Vs,195.2997,m/s,17.95,m,m,m/s,-,Qal1
952,4179,California,80,SCC095,Qhff,California,"Qal2",#N/A,-122.0484,37.4049,SCPT,2000.6.26,,Vs,239.7667,m/s,22.2,m,m,m/s,-,Qal2
953,4180,California,80,SCC096,Qhff,California,"Qal2",#N/A,-122.0384,37.4024,SCPT,2000.6.26,,Vs,215.5589,m/s,15.6,m,m,m/s,-,Qal2
954,4181,California,80,SCC097,Qhff,California,"Qal1",#N/A,-122.0413,37.4269,SCPT,2000.6.26,,Vs,246.2277,m/s,17.95,m,m,m/s,-,Qal1
955,4182,California,80,SCC098,Qhff,California,"Qal1",#N/A,-122.0683,37.4275,SCPT,2000.6.26,,Vs,232.9528,m/s,15.1,m,m,m/s,-,Qal1
956,4183,California,80,SCC099,Qhl,California,"Qal2",#N/A,-121.9079,37.346,SCPT,2000.6.29,,Vs,148.0652,m/s,11.9,m,m,m/s,-,Qal2
957,4184,California,80,SCC101,,California,"Qal2",#N/A,-121.8901,37.3766,SCPT,2000.6.30,,Vs,216.576,m/s,23.1,m,m,m/s,#N/A,Qal2
958,4185,California,80,SCC102,Qhl,California,"Qal2",#N/A,-121.8639,37.3243,SCPT,2000.6.30,,Vs,219.307,m/s,21.9,m,m,m/s,-,Qal2
959,4186,California,80,SCC103,Qhf,California,"Qal2",#N/A,-121.8987,37.3342,SCPT,2000.7.12,,Vs,186.6759,m/s,13.45,m,m,m/s,-,Qal2
960,4187,California,80,SCC104,Qhf,California,"Qal2",#N/A,-121.8928,37.3285,SCPT,2000.7.12,,Vs,176.299,m/s,13.3,m,m,m/s,-,Qal2
961,4188,California,80,SCC106,Qhl,California,"Qal1",#N/A,-121.8839,37.3514,SCPT,2000.7.18,,Vs,222.6886,m/s,19.1,m,m,m/s,-,Qal1
962,4189,California,80,SCC108,,California,"Qal2",#N/A,-121.8754,37.3573,SCPT,2000.7.18,,Vs,194.4345,m/s,16.35,m,m,m/s,#N/A,Qal2
963,4190,California,80,SCC109,Qhl,California,"Qal2",#N/A,-121.8761,37.3557,SCPT,2000.7.18,,Vs,224.7919,m/s,12.15,m,m,m/s,-,Qal2
964,4191,California,80,SCC111,Qhl,California,"Qal2",#N/A,-121.8721,37.3473,SCPT,2000.7.18,,Vs,221.629,m/s,17.85,m,m,m/s,-,Qal2
965,4192,California,80,SCC112,Qhl,California,"Qal2",#N/A,-121.8682,37.3342,SCPT,2000.7.19,,Vs,241.7419,m/s,21.15,m,m,m/s,-,Qal2
966,4193,California,80,SCC113,,California,"Qal2",#N/A,-121.8944,37.377,SCPT,2000.7.19,,Vs,221.4827,m/s,19.3,m,m,m/s,#N/A,Qal2
967,4194,California,80,SCC114,,California,"Qi",#N/A,-121.9668,37.4257,SCPT,2000.7.19,,Vs,228.4364,m/s,23.2,m,m,m/s,#N/A,af/Qi
968,4195,California,80,SCC116,,California,"Qoa",#N/A,-121.8324,37.3712,SCPT,2000.7.31,,Vs,266.4605,m/s,14.65,m,m,m/s,#N/A,Qoa
969,4196,California,80,SCC117,Qhl,California,"Qal2",#N/A,-121.8776,37.3445,SCPT,2000.7.31,,Vs,200.9196,m/s,20.1,m,m,m/s,-,Qal2
970,4197,California,80,SCC118,,California,"Qal2",#N/A,-121.8901,37.3647,SCPT,2000.8.3,,Vs,180.1406,m/s,16.4,m,m,m/s,-,Qal2
971,4198,California,80,SCC119,Qhf,California,"Qal2",#N/A,-121.9053,37.3751,SCPT,2000.8.3,,Vs,203.5133,m/s,14.25,m,m,m/s,-,Qal2
972,4199,California,80,SCC120,Qhly,California,"Qal2",#N/A,-121.8825,37.3719,SCPT,2000.8.3,,Vs,224.6984,m/s,18.25,m,m,m/s,-,Qal2
973,4200,California,80,SCC123,Qhff,California,"Qal2",#N/A,-121.8601,37.356,SCPT,2000.8.11,,Vs,174.0066,m/s,13.75,m,m,m/s,-,Qal2
974,4201,California,80,SCC124,Qhf,California,"Qal2",#N/A,-121.8733,37.3764,SCPT,2000.8.11,,Vs,238.0952,m/s,15,m,m,m/s,-,Qal2
975,4202,California,80,SCC125,Qhf,California,"Qal2",#N/A,-121.8659,37.3823,SCPT,2000.8.16,,Vs,253.6462,m/s,8,m,m,m/s,-,Qal2
976,4203,California,80,SCC126,Qhf,California,"Qal2",#N/A,-121.8556,37.3879,SCPT,2000.8.16,,Vs,268.3983,m/s,3.1,m,m,m/s,-,Qal2
977,4204,California,80,SCC127,,California,"sp",#N/A,-121.8272,37.4022,SCPT,2000.8.17,,Vs,236.5357,m/s,3.25,m,m,m/s,#N/A,Qal2
978,4205,California,80,SCC128,Qhf,California,"Qal2",#N/A,-121.8471,37.3937,SCPT,2000.8.17,,Vs,252.1334,m/s,3.25,m,m,m/s,-,Qal2
979,4206,California,80,SCC129,Qhf,California,"Qal2",#N/A,-121.8885,37.3915,SCPT,2000.8.18,,Vs,230.1706,m/s,24.55,m,m,m/s,-,Qal2
980,4207,California,80,SCC130,Qhf,California,"Qal2",#N/A,-121.8595,37.4055,SCPT,2000.8.18,,Vs,230.708,m/s,2.9,m,m,m/s,-,Qal2
981,4208,California,80,SCC131,,California,"Qal2",#N/A,-121.8695,37.3367,SCPT,2000.8.24,,Vs,248.2316,m/s,38.25,m,m,m/s,#N/A,Qal2
982,4209,California,80,SCC132,Qhl,California,"Qal2",#N/A,-121.9441,37.2768,SCPT,2001.7.18,,Vs,253.3609,m/s,4.9,m,m,m/s,-,Qal2
983,4210,California,80,SCC133,,California,"Qal2",#N/A,-121.9032,37.3163,SCPT,2001.7.18,,Vs,219.3554,m/s,23.55,m,m,m/s,#N/A,Qal2
984,4211,California,80,SCC134,Qhf,California,"Qal2",#N/A,-121.9435,37.3178,SCPT,2002.2.14,,Vs,269.01,m/s,18.75,m,m,m/s,-,Qal2
985,4212,California,80,SCC135,Qhly,California,"Qal1",#N/A,-121.9363,37.3777,SCPT,2002.8.20,,Vs,223.507,m/s,18.75,m,m,m/s,13,Qal1
986,4213,California,80,SCC168,Qhf,California,"Qal2",#N/A,-121.7973,37.316,SCPT,2003.3.27,,Vs,373.6034,m/s,26.75,m,m,m/s,6.6,Qal2
987,4214,California,80,SCC169,,California,"Qi",#N/A,-122.1046,37.4587,SCPT,2003.4.30,,Vs,177.9652,m/s,33.55,m,m,m/s,#N/A,af/Qi
988,4215,California,80,SCC170,,California,"Qal2",#N/A,-122.1351,37.4524,SCPT,2003.8.21,,Vs,243.994,m/s,9.75,m,m,m/s,#N/A,Qal2
989,4216,California,80,SCC171,Qhl1,California,"Qal2",#N/A,-122.1351,37.4524,SCPT,2003.8.21,,Vs,267.7479,m/s,26.25,m,m,m/s,3.5,Qal2
990,4217,California,80,SCC174,,California,"Qoa",#N/A,-122.0649,37.3346,SCPT,2003.9.2,,Vs,350.6761,m/s,15.3,m,m,m/s,#N/A,Qoa
991,4218,California,80,SCC175,,California,"Qoa",#N/A,-122.1192,37.3999,SCPT,2006.8.1,,Vs,534.1696,m/s,12.35,m,m,m/s,#N/A,Qoa
992,4219,California,80,SCC176,,California,"Qoa",#N/A,-122.1,37.383,SCPT,2006.8.1,,Vs,368.872,m/s,7.75,m,m,m/s,#N/A,Qoa
993,4220,California,80,SCC177,,California,"Qoa",#N/A,-122.0505,37.3374,SCPT,2006.8.1,,Vs,426.6389,m/s,4.1,m,m,m/s,#N/A,Qoa
994,4221,California,80,SCC178,,California,"Qoa",#N/A,-122.0449,37.3447,SCPT,2006.8.1,,Vs,350.3961,m/s,5.75,m,m,m/s,#N/A,Qoa
995,4222,California,80,SCC179,Qhl,California,"Qal2",#N/A,-122.0648,37.3521,SCPT,2006.8.1,,Vs,213.9933,m/s,5.75,m,m,m/s,-,Qal2
996,4223,California,80,SCC180,Qhl,California,"Qal2",#N/A,-122.055,37.3588,SCPT,2006.8.8,,Vs,345.8529,m/s,11.05,m,m,m/s,-,Qal2
997,4224,California,80,SCC181,,California,"Qoa",#N/A,-122.0153,37.3384,SCPT,2006.8.8,,Vs,345.0755,m/s,4.8,m,m,m/s,#N/A,Qoa
998,4225,California,80,SCC182,Qhl,California,"Qal2",#N/A,-121.9914,37.3373,SCPT,2006.8.8,,Vs,334.1701,m/s,10.65,m,m,m/s,-,Qal2
999,4226,California,80,SCC183,Qhl,California,"Qal2",#N/A,-121.9437,37.3424,SCPT,2006.8.8,,Vs,228.3985,m/s,20.75,m,m,m/s,-,Qal2
1000,4227,California,80,SCC184,Qhl,California,"Qal2",#N/A,-121.953,37.331,SCPT,2006.8.9,,Vs,296.2762,m/s,10.9,m,m,m/s,-,Qal2
1001,4228,California,80,SCC185,Qhl,California,"Qal2",#N/A,-121.9487,37.3137,SCPT,2006.8.9,,Vs,279.2672,m/s,12.5,m,m,m/s,-,Qal2
1002,4229,California,80,SCC186,Qhl,California,"Qal2",#N/A,-121.9481,37.301,SCPT,2006.8.9,,Vs,297.1387,m/s,8.1,m,m,m/s,-,Qal2
1003,4230,California,80,SCC187,Qhl,California,"Qal2",#N/A,-121.9335,37.3053,SCPT,2006.8.15,,Vs,276.4706,m/s,11.75,m,m,m/s,-,Qal2
1004,4231,California,80,SCC188,Qhl,California,"Qal2",#N/A,-121.9245,37.2824,SCPT,2006.8.15,,Vs,257.0481,m/s,7.75,m,m,m/s,-,Qal2
1005,4232,California,80,SCC189,Qhl,California,"Qal2",#N/A,-121.9057,37.2815,SCPT,2006.8.15,,Vs,259.2267,m/s,8.85,m,m,m/s,-,Qal2
1006,4233,California,80,SCC190,Qhl,California,"Qal2",#N/A,-121.8791,37.2868,SCPT,2006.8.15,,Vs,274.8494,m/s,18.25,m,m,m/s,-,Qal2
1007,4234,California,80,SCC191,Qhl,California,"Qal2",#N/A,-121.877,37.3044,SCPT,2006.8.15,,Vs,211.9105,m/s,9.75,m,m,m/s,-,Qal2
1008,4235,California,80,SCC192,Qhfy,California,"Qal1",#N/A,-121.9699,37.3822,SCPT,2006.8.22,,Vs,262.5184,m/s,30.25,m,m,m/s,-,Qal1
1009,4236,California,80,SCC193,Qhfy,California,"Qal1",#N/A,-121.968,37.3907,SCPT,2006.8.22,,Vs,270.2289,m/s,26.45,m,m,m/s,-,Qal1
1010,4237,California,80,SCC194,Qhfy,California,"Qal1",#N/A,-121.9393,37.4145,SCPT,2006.8.22,,Vs,237.1472,m/s,20.25,m,m,m/s,-,Qal1
1011,4238,California,80,SCC195,Qhl,California,"Qal1",#N/A,-121.8562,37.3505,SCPT,2006.8.23,,Vs,218.1088,m/s,24.45,m,m,m/s,-,Qal1
1012,4239,California,80,SCC196,Qhl,California,"Qal1",#N/A,-121.837,37.341,SCPT,2006.8.23,,Vs,214.3609,m/s,24.45,m,m,m/s,-,Qal1
1013,4240,California,80,SCC197,Qhl,California,"Qal1",#N/A,-121.8215,37.3124,SCPT,2006.8.23,,Vs,236.953,m/s,20.25,m,m,m/s,-,Qal1
1014,4241,California,80,SCC198,Qhfy,California,"Qal1",#N/A,-121.9147,37.385,SCPT,2006.8.24,,Vs,249.7225,m/s,20.25,m,m,m/s,-,Qal1
1015,4242,California,80,SCC199,Qhfy,California,"Qal1",#N/A,-121.9342,37.4052,SCPT,2006.8.24,,Vs,254.2933,m/s,19.25,m,m,m/s,-,Qal1
1016,4243,Floodplain,80,SCR001,Hb,Illinois,"",Floodplain,-90.1625,38.6204,SCPT,2008.10.6,,Vs,229.6451,m/s,24.2,m,m,m/s,#N/A,Floodplain
1017,4244,Floodplain,80,SCS001,Hb,Missouri,"",Floodplain,-90.2123,38.8558,SCPT,2008.10.6,,Vs,223.4559,m/s,23.95,m,m,m/s,#N/A,Floodplain
1018,4245,Beach_Dune,80,SCT001,Beach Ridg,Michigan,"",#N/A,-86.2934,45.9584,SCPT,2004.9.11,,Vs,217.4172,m/s,18.25,m,m,m/s,-,Beach_Dune
1019,4246,Beach_Dune,80,SCT002,Beach Ridg,Michigan,"",#N/A,-86.3062,45.9675,SCPT,2004.9.11,,Vs,220.2181,m/s,15.75,m,m,m/s,-,Beach_Dune
1020,4247,Beach_Dune,80,SCT003,Beach Ridg,Michigan,"",#N/A,-86.3031,45.9652,SCPT,2004.9.11,,Vs,230.2944,m/s,19.4,m,m,m/s,-,Beach_Dune
1021,4248,Beach_Dune,80,SCT004,Beach Ridg,Michigan,"",#N/A,-86.2999,45.9629,SCPT,2004.9.11,,Vs,237.1826,m/s,29.7,m,m,m/s,-,Beach_Dune
1022,4249,Beach_Dune,80,SCT005,Beach Ridg,Michigan,"",#N/A,-86.2967,45.9607,SCPT,2004.9.11,,Vs,201.8189,m/s,19.75,m,m,m/s,-,Beach_Dune
1023,4250,Beach_Dune,80,SCT006,Beach Ridg,Michigan,"",#N/A,-86.3127,45.9181,SCPT,2004.9.12,,Vs,195.8032,m/s,13.25,m,m,m/s,-,Beach_Dune
1024,4251,Beach_Dune,80,SCT007,Beach Ridg,Michigan,"",#N/A,-86.2974,45.925,SCPT,2004.9.12,,Vs,253.6339,m/s,8.55,m,m,m/s,-,Beach_Dune
1025,4252,Beach_Dune,80,SCT008,Beach Ridg,Michigan,"",#N/A,-86.283,45.9388,SCPT,2004.9.12,,Vs,194.378,m/s,6.5,m,m,m/s,-,Beach_Dune
1026,4253,Beach_Dune,80,SCT010,Beach Ridg,Michigan,"",#N/A,-86.2613,45.9568,SCPT,2004.9.13,,Vs,196.8127,m/s,12.35,m,m,m/s,-,Beach_Dune
1027,4254,Beach_Dune,80,SCT011,Beach Ridg,Michigan,"",#N/A,-86.2693,45.9551,SCPT,2004.9.13,,Vs,193.2537,m/s,13.75,m,m,m/s,-,Beach_Dune
1028,4255,Beach_Dune,80,SCT012,Beach Ridg,Michigan,"",#N/A,-86.2704,45.9651,SCPT,2004.9.13,,Vs,216.3307,m/s,16.85,m,m,m/s,-,Beach_Dune
1029,4256,Floodplain,80,SFC001,Hpm4,Arkansas,"",#N/A,-90.4376,35.0198,SCPT,2003.10.3,,Vs,224.654,m/s,32.95,m,m,m/s,>6.4,Floodplain
1030,4257,Floodplain,80,SFC002,Hpm4,Arkansas,"",#N/A,-90.4376,35.049,SCPT,2003.10.3,,Vs,204.1484,m/s,21.85,m,m,m/s,>.8,Floodplain
1031,4258,California,80,SFO036,,California,"af/Qi",#N/A,-122.3893,37.7869,SCPT,2003.5.1,,Vs,334.5133,m/s,18.9,m,m,m/s,#N/A,af/Qi
1032,4259,California,80,SFO037,,California,"sp",#N/A,-122.477,37.7978,SCPT,2003.6.2,,Vs,374.415,m/s,9.6,m,m,m/s,#N/A,af/Qi
1033,4260,California,80,SMC008,,California,"Qal2",#N/A,-122.1726,37.4562,SCPT,1999.4.26,,Vs,302.9975,m/s,28,m,m,m/s,#N/A,Qal2
1034,4261,California,80,SMC009,,California,"af/Qi",#N/A,-122.2477,37.5558,SCPT,1999.5.3,,Vs,144.5142,m/s,38,m,m,m/s,#N/A,af/Qi
1035,4262,California,80,SMC010,,California,"af/Qi",#N/A,-122.2477,37.5558,SCPT,1999.5.21,,Vs,97.3921,m/s,9,m,m,m/s,#N/A,af/Qi
1036,4263,California,80,SMC013,,California,"Tss",#N/A,-122.2014,37.4232,SCPT,2001.10.18,,Vs,298.112,m/s,18,m,m,m/s,#N/A,af/Qi
1037,4264,California,80,SMC014,,California,"Qal2",#N/A,-122.1726,37.4562,SCPT,2001.11.2,,Vs,304.7619,m/s,16,m,m,m/s,#N/A,Qal2
1038,4265,California,80,SMC015,,California,"Qal2",#N/A,-122.17,37.4549,SCPT,2005.11.7,,Vs,289.2212,m/s,30.75,m,m,m/s,#N/A,Qal2
1039,4266,California,80,SMC016,,California,"Qal2",#N/A,-122.1694,37.4549,SCPT,2005.11.8,,Vs,321.5598,m/s,15.75,m,m,m/s,#N/A,Qal2
1040,4267,California,80,SMC017,,California,"Qal2",#N/A,-122.1685,37.4545,SCPT,2005.11.8,,Vs,288.1227,m/s,30.25,m,m,m/s,#N/A,Qal2
1042,4269,California,80,SMC018,,California,"Qal2",#N/A,-122.1677,37.4519,SCPT,2006.3.24,,Vs,338.3459,m/s,18.45,m,m,m/s,#N/A,Qal2
1043,4270,California,80,SMC020,,California,"Qoa",#N/A,-122.4539,37.672,SCPT,2009.11.18,,Vs,249.5185,m/s,14.25,m,m,m/s,#N/A,Qoa
1044,4271,California,80,SMC021,,California,"Qal3",#N/A,-122.4511,37.6694,SCPT,2009.11.18,,Vs,209.4241,m/s,16,m,m,m/s,#N/A,Qal3
1045,4272,California,80,SMC022,,California,"Qoa",#N/A,-122.4682,37.6842,SCPT,2010.2.10,,Vs,302.5686,m/s,6.95,m,m,m/s,#N/A,Qoa
1046,4273,California,80,SMC023,,California,"Qal3",#N/A,-122.4593,37.6747,SCPT,2010.2.10,,Vs,224.3481,m/s,13.25,m,m,m/s,#N/A,Qal3
1047,4274,California,80,SNC001,,California,"Qal2",#N/A,-122.1628,38.2341,SCPT,2004.3.16,,Vs,221.5616,m/s,19.75,m,m,m/s,#N/A,Qal2
1048,4275,California,80,SOC002,,California,"Qal3",#N/A,-120.6254,35.1098,SCPT,2004.2.23,,Vs,186.7985,m/s,22.3,m,m,m/s,#N/A,Qal3
1049,4276,California,80,SOC003,,California,"Qal3",#N/A,-120.6252,35.1099,SCPT,2004.2.23,,Vs,191.2648,m/s,19.75,m,m,m/s,#N/A,Qal3
1050,4277,California,80,SOC004,,California,"Qal3",#N/A,-120.625,35.11,SCPT,2004.2.24,,Vs,190.9873,m/s,19.75,m,m,m/s,#N/A,Qal3
1051,4278,California,80,SOC005,,California,"Qal3",#N/A,-120.6248,35.1101,SCPT,2004.2.24,,Vs,233.4966,m/s,25.75,m,m,m/s,#N/A,Qal3
1052,4279,California,80,SOC006,,California,"Qal2",#N/A,-120.6299,35.1043,SCPT,2004.2.24,,Vs,203.4501,m/s,15.45,m,m,m/s,#N/A,Qal2
1053,4280,California,80,SOC007,,California,"Qal2",#N/A,-120.6288,35.1043,SCPT,2004.2.24,,Vs,196.3198,m/s,15.15,m,m,m/s,#N/A,Qal2
1054,4281,California,80,SOC008,,California,"Qal2",#N/A,-120.6284,35.1044,SCPT,2004.2.24,,Vs,178.1034,m/s,14.95,m,m,m/s,#N/A,Qal2
1055,4282,California,80,SOC009,,California,"Qal2",#N/A,-120.6278,35.1046,SCPT,2004.2.25,,Vs,220.4667,m/s,24,m,m,m/s,#N/A,Qal2
1056,4283,California,80,SOC010,,California,"Qal3",#N/A,-120.6239,35.1079,SCPT,2004.2.25,,Vs,242.361,m/s,19.75,m,m,m/s,#N/A,Qal3
1057,4284,California,80,SOC011,,California,"Qal3",#N/A,-120.6247,35.1078,SCPT,2004.2.25,,Vs,201.6129,m/s,13.25,m,m,m/s,#N/A,Qal3
1058,4285,California,80,SOC012,,California,"Qal3",#N/A,-120.6248,35.1077,SCPT,2004.2.25,,Vs,1230.9758,m/s,13.75,m,m,m/s,#N/A,Qal3
1059,4286,California,80,SOC013,,California,"Qal3",#N/A,-120.6245,35.1086,SCPT,2004.2.26,,Vs,251.1674,m/s,17.75,m,m,m/s,#N/A,Qal3
1060,4287,California,80,SOC014,,California,"Qal3",#N/A,-120.6247,35.1085,SCPT,2004.2.26,,Vs,243.4534,m/s,17.85,m,m,m/s,#N/A,Qal3
