travelTimeArray_ID,travelTimeMeta_ID,depth,traveltime
3460,354,11.75,46.64
3461,354,13.75,60.07
3462,355,1.75,8.36
3463,355,3.75,14.76
3464,355,5.75,27.65
3465,355,7.75,36.72
3466,355,9.75,40.7
3467,355,11.75,49.76
3468,355,13.75,60.54
3469,356,1.75,8.98
3470,356,3.75,15.86
3471,356,5.75,22.97
3472,356,7.75,40.7
3473,356,9.75,52.11
3474,356,11.75,61.01
3475,356,13.75,65.15
3476,356,15.15,71.4
3477,357,1.75,12.94
3478,357,3.75,21.69
3479,357,5.75,28.04
3480,357,7.75,34.64
3481,357,9.75,45.48
3482,357,11.75,53.15
3483,357,13.75,60.93
3484,357,15.25,65.87
3485,358,1.75,11.1
3486,358,3.75,18.24
3487,358,5.75,25.91
3488,358,7.75,33.06
3489,358,9.75,42.96
3490,358,11.75,52.5
3491,358,13.15,56.95
3492,359,1.75,11.5
3493,359,3.75,17.84
3494,359,5.75,25.79
3495,359,7.75,34.36
3496,359,8.9,38.33
3497,360,1.75,11.77
3498,360,3.75,19.84
3499,360,5.75,28.16
3500,360,7.75,35.44
3501,360,9.75,41.26
3502,360,11.75,50.3
3503,360,13.75,58.88
3504,360,15.75,64.42
3505,360,16.75,68.27
3506,361,1.75,7.8
3507,361,3.75,16.12
3508,361,5.75,23.94
3509,361,7.75,34.36
3510,361,9.75,40.18
3511,361,11.75,46.78
3512,361,13.75,53.33
3513,361,15.75,61.15
3514,361,16.25,62.72
3515,362,1.75,9.92
3516,362,3.75,15.19
3517,362,5.75,21.94
3518,362,7.75,27.64
3519,362,9.75,33.99
3520,362,11.75,43.88
3521,362,13.75,54.35
3522,362,15.75,60.95
3523,363,1.75,10.32
3524,363,3.75,16.39
3525,363,5.75,22.62
3526,363,7.75,35.44
3527,363,9.2,40.18
3528,364,3.75,13.87
3529,364,5.75,22.87
3530,364,7.75,31.99
3531,364,9.75,38.73
3532,364,11.75,45.36
3533,364,13.75,52.88
3534,364,15.75,61.78
3535,364,17.25,67.55
3536,365,1.75,12.05
3537,365,3.75,20.72
3538,365,5.75,33.26
3539,365,7.75,43.21
3540,365,9.8,54.25
3541,365,11.75,63.45
3542,365,13.75,72.67
3543,365,15.75,82.22
3544,365,17.75,91.49
3545,365,19.75,100.21
3546,365,21.75,107.58
3547,365,23.75,115.38
3548,365,25.75,132.7
3549,366,1.75,14.09
3550,366,3.75,26.14
3551,366,5.75,36.34
3552,366,7.75,49.26
3553,366,10.25,61.75
3554,366,11.75,71.15
3555,366,13.75,81.49
3556,366,15.75,90.19
3557,366,17.75,98.89
3558,366,19.75,105.93
3559,366,21.75,114.65
3560,366,23.75,122.53
3561,366,25.75,130.25
3562,366,27.75,137.2
3563,366,29.75,148.14
3564,367,9.75,65.75
3565,367,19.75,114.25
3566,367,29.75,158.64
3567,367,31.15,163.43
3568,368,1.75,16.64
3569,368,3.75,28.86
3570,368,5.75,40.83
3571,368,7.75,50.98
3572,368,9.75,63.6
3573,368,11.75,76.67
3574,368,13.75,85.19
3575,368,15.75,94.64
3576,368,17.75,102.36
3577,368,19.75,110.73
3578,368,21.55,116.65
3579,369,1.75,19.02
3580,369,3.75,33.11
3581,369,5.75,44.81
3582,369,7.75,55.28
3583,369,9.75,68.52
3584,369,11.75,80.57
3585,369,13.75,90.19
3586,369,15.75,98.24
3587,369,17.75,107.58
3588,369,19.75,116.1
3589,369,21.75,124.23
3590,369,22.15,125.45
3591,370,21.3,115.28
3592,371,24.65,144.92
3593,372,1.75,17.14
3594,372,3.75,34.79
3595,372,5.75,48.56
3596,372,7.75,60.25
3597,372,9.75,74.37
3598,372,11.75,86.84
3599,372,13.75,96.51
3600,372,15.75,105.38
3601,372,17.75,114.45
3602,372,19.75,122.53
3603,372,21.35,128.4
3604,373,1.75,16.79
3605,373,3.75,29.19
3606,373,5.75,41.41
3607,373,7.75,51.58
3608,373,11.75,76.67
3609,373,13.75,85.74
3610,373,15.75,95.01
3611,373,17.75,103.71
3612,373,19.75,111.26
3613,373,21.9,120.2
3614,374,1.75,18.34
3615,374,3.75,31.24
3616,374,5.75,44.31
3617,374,7.75,54.65
3618,374,9.75,67.9
3619,374,11.75,79.44
3620,374,13.75,89.44
3621,374,15.75,98.46
3622,374,17.75,105.38
3623,374,19.75,114.25
3624,374,21.75,123.6
3625,374,23.75,130.7
3626,375,0.75,11.55
3627,375,1.75,17.99
3628,375,3.2,30.21
3629,375,3.75,34.11
3630,375,4.75,40.73
3631,375,5.75,46.86
3632,375,6.75,52.45
3633,375,7.75,59.08
3634,375,9.75,72.85
3635,375,11.75,85.57
3636,375,13.75,95.01
3637,375,15.75,103.86
3638,375,17.75,112.95
3639,375,19.75,121.75
3640,375,21.85,129.95
3641,375,23.75,137.5
3642,375,25.75,146.29
3643,375,27.75,156.79
3644,375,29.75,165.88
3645,375,31.75,172.51
3646,376,0.75,13.57
3647,376,1.75,21.04
3648,376,2.75,29.86
3649,376,3.75,35.81
3650,376,4.75,42.41
3651,376,5.75,49.63
3652,376,6.75,54.25
3653,376,7.75,60.23
3654,376,9.75,74.42
3655,376,11.75,87.04
3656,376,13.75,96.94
3657,376,15.75,105.58
3658,376,17.75,114.63
3659,376,19.75,123.3
3660,376,21.85,132.87
3661,376,23.75,141.34
3662,376,25.75,150.19
3663,376,27.75,159.31
3664,376,29.75,169.26
3665,376,31.45,175.93
3666,377,0.75,13.74
3667,377,1.75,19.34
3668,377,2.75,29.04
3669,377,3.75,35.31
3670,377,4.75,41.93
3671,377,5.75,47.41
3672,377,6.75,53.7
3673,377,7.75,59.48
3674,377,9.75,72.37
3675,377,11.95,85.92
3676,377,13.75,93.71
3677,377,15.75,102.13
3678,377,17.75,110.18
3679,377,19.75,118.35
3680,377,21.85,127.32
3681,377,23.75,136.42
3682,377,26.3,146.92
3683,377,27.75,154.31
3684,377,29.75,162.66
3685,377,31.45,169.91
3686,378,1.75,7.58
3687,378,3.75,13.51
3688,378,5.75,19.06
3689,378,7.75,25.08
3690,378,9.75,33.98
3691,378,10.15,35.39
3692,379,1.75,12.94
3693,379,3.75,24.47
3694,379,5.75,34.51
3695,379,7.75,43.18
3696,379,9.75,49.28
3697,379,11.75,54.18
3698,379,13.75,60.68
3699,379,15.75,67.17
3700,379,17.45,72.27
3701,380,0.75,6.02
3702,380,0.8,6.2
3703,380,1.8,8.05
3704,380,2.85,13.07
3705,380,3.9,19.87
3706,380,4.9,25.96
3707,380,5.95,31.91
3708,380,6.95,39.08
3709,380,8,44.43
3710,380,10.1,54.8
3711,380,11.15,59.63
3712,380,12.15,63.77
3713,380,13.1,68.67
3714,380,14.1,72.92
3715,380,15.1,77.04
3716,380,16.15,81.29
3717,380,17.2,85.19
3718,380,18.25,90.19
3719,380,19.25,93.45
3720,380,19.75,95.01
3721,381,20.45,96.11
3722,381,21.45,99.81
3723,381,22.45,102.96
3724,381,23.45,106.66
3725,381,24.45,110.18
3726,381,24.8,111.31
3727,382,1.75,9
3728,382,3.75,19.69
3729,382,5.75,29.71
3730,382,7.75,39.88
3731,382,9.75,50.18
3732,382,11.8,59.35
3733,382,13.75,67.82
3734,382,15.75,75.54
3735,382,17.75,84.74
3736,382,19.75,92.11
3737,382,21.75,100.83
3738,382,23.25,106.08
3739,382,25.35,112.16
3740,383,1.75,6.45
3741,383,3.75,11.45
3742,383,5.8,17.59
3743,383,7.75,22.14
3744,383,9.75,27.14
3745,383,11.1,30.29
3746,384,1.75,11.32
3747,384,3.75,18.84
3748,384,5.75,25.11
3749,384,7.75,30.71
3750,384,9.75,36.66
3751,384,11.75,42.23
3752,384,13.75,47.41
3753,384,15.75,53.83
3754,384,17.75,59.85
3755,384,19.75,67.32
3756,384,21.75,74.27
3757,384,22.45,76.47
3758,385,1.75,8.82
3759,385,3.75,14.77
3760,385,5.75,19.69
3761,385,7.75,26.64
3762,385,9.75,33.11
3763,385,11.75,39.21
3764,385,12.75,41.76
3765,386,1.75,13.07
3766,386,3.75,18.49
3767,386,5.9,25.29
3768,386,7.75,31.74
3769,386,9.75,38.18
3770,386,11.75,43.21
3771,386,13.75,49.63
3772,386,14.05,50.73
3773,387,1.75,6.64
3774,387,3.75,13.12
3775,387,5.75,19.92
3776,387,7.75,27.19
3777,387,9.75,33.36
3778,387,11.75,39.53
3779,387,13.75,43.83
3780,387,15.75,48.67
3781,387,17.75,54.84
3782,387,18.65,56.87
3783,388,1.75,13.91
3784,388,3.75,21.33
3785,388,5.75,36.48
3786,388,7.75,45.78
3787,388,9.75,53.59
3788,388,11.75,59.68
3789,388,13.75,65.78
3790,388,15.75,72.1
3791,388,17.75,79.45
3792,388,19.75,85.78
3793,389,1.75,15.47
3794,389,3.75,24.61
3795,389,5.75,32.42
3796,389,7.75,44.68
3797,389,9.75,52.5
3798,389,11.75,60.23
3799,389,13.75,65.39
3800,389,15.75,73.04
3801,389,17.75,78.2
3802,389,19.8,85.7
3803,389,21.75,93.51
3804,389,22.75,97.03
3805,390,1.75,14.45
3806,390,3.75,21.64
3807,390,5.75,33.2
3808,390,7.75,44.14
3809,390,9.75,56.95
3810,390,11.75,65.7
3811,390,13.75,73.67
3812,390,15.75,80.7
3813,390,17.75,86.56
3814,390,19.75,93.12
3815,390,21.75,100.93
3816,390,23.75,107.1
3817,390,25.75,114.68
3818,390,27.75,122.18
3819,390,29.95,129.37
3820,391,1.75,11.95
3821,391,3.75,23.98
3822,391,5.75,36.56
3823,391,7.75,46.48
3824,391,9.75,56.87
3825,391,11.75,65.31
3826,391,13.75,71.87
3827,391,15.75,79.06
3828,391,17.75,85.62
3829,391,20.15,93.51
3830,392,1.75,8.75
3831,392,3.75,24.37
3832,392,5.75,35.08
3833,392,7.75,44.22
3834,392,9.75,52.73
3835,392,11.75,61.17
3836,392,13.75,70.07
3837,392,15.35,77.5
3838,393,1.75,8.52
3839,393,3.75,16.8
3840,393,5.75,26.8
3841,393,7.75,41.09
3842,393,9.75,53.2
3843,393,11.75,61.64
3844,393,13.75,70.39
3845,393,15.05,79.76
3846,394,1.75,10.7
3847,394,3.75,17.03
3848,394,5.75,31.56
3849,394,7.75,41.17
3850,394,9.75,51.79
3851,394,11.75,63.2
3852,394,13.75,67.96
3853,394,14.25,69.84
3854,395,1.75,8.44
3855,395,3.75,17.97
3856,395,5.75,27.89
3857,395,7.75,40.54
3858,395,9.75,52.65
3859,395,11.75,59.29
3860,395,12.75,64.14
3861,396,1.75,8.98
3862,396,3.75,18.05
3863,396,5.75,29.45
3864,396,7.75,38.2
3865,396,13.75,67.34
3866,396,15.05,71.87
3867,397,1.75,10.16
3868,397,3.75,17.19
3869,397,5.75,24.3
3870,397,7.75,30.94
3871,397,9.75,38.2
3872,397,11.75,47.5
3873,397,13.75,55.47
3874,397,15.15,60.15
3875,398,1.75,11.01
3876,398,3.75,18.44
3877,398,5.75,29.61
3878,398,7.75,38.59
3879,398,9.75,46.87
3880,398,11.75,56.09
3881,398,13.75,63.59
3882,398,15.25,68.9
3883,399,1.75,11.01
3884,399,3.75,19.69
3885,399,5.75,38.67
3886,399,7.75,46.25
3887,399,9.75,58.12
3888,399,11.75,66.17
3889,399,13.25,75.07
3890,400,1.75,10.08
3891,400,3.75,20.62
3892,400,5.75,30.47
3893,400,7.75,39.61
3894,400,9.75,47.89
3895,400,11.75,56.48
3896,400,13.75,63.75
3897,401,1.75,10.39
3898,401,3.75,22.97
3899,401,5.75,33.83
3900,401,7.75,44.53
3901,401,9.75,53.75
3902,401,11.75,62.73
3903,401,13.75,71.09
3904,402,1.75,8.28
3905,402,3.75,14.76
3906,402,5.75,23.44
3907,402,7.75,39.06
3908,402,9.75,48.36
3909,402,11.75,56.56
3910,402,12.2,58.2
3911,403,1.75,8.83
3912,403,3.75,21.33
3913,403,5.75,32.73
3914,403,7.75,39.45
3915,403,9.75,51.48
3916,403,11.75,57.97
3917,403,12.75,63.82
3918,404,1.75,9.45
3919,404,3.75,15.39
3920,404,5.75,22.73
3921,404,7.75,36.48
3922,404,9.75,46.25
3923,404,11.75,54.68
3924,404,13.25,61.32
3925,405,1.75,8.25
3926,405,3.75,14.42
3927,405,5.75,21.29
3928,405,7.75,28.56
3929,405,9.75,34.36
3930,405,11.75,41.26
3931,405,12.75,44.76
3932,406,1.75,12.73
3933,406,3.75,37.03
3934,406,5.75,48.9
3935,406,7.75,58.9
3936,406,9.75,60.7
3937,406,11.75,77.03
3938,406,13.75,86.17
3939,406,15.75,93.67
3940,406,17.75,102.1
3941,406,19.75,110.54
3942,406,21.3,116.95
3943,407,1.75,12.34
3944,407,3.75,18.83
3945,407,5.75,38.04
3946,407,7.75,49.37
3947,407,9.75,57.57
3948,407,11.75,64.92
3949,407,13.75,71.95
3950,407,15.75,80.78
3951,407,17.75,89.84
3952,407,19.75,99.92
3953,407,22.3,112.81
3954,408,1.75,10.94
3955,408,3.75,26.8
3956,408,5.75,37.34
3957,408,7.75,46.4
3958,408,9.75,58.04
3959,408,11.75,66.17
3960,408,13.75,77.34
3961,408,15.75,81.71
3962,408,17.75,93.12
3963,409,1.75,16.8
3964,409,3.75,33.9
3965,409,5.75,49.76
3966,409,7.75,68.12
3967,409,9.75,88.04
3968,409,11.75,95.15
3969,409,13.75,117.81
3970,409,15.75,134.13
3971,409,17.75,146.87
3972,409,20.75,162.96
3973,409,21.75,168.74
3974,409,23.75,174.75
3975,410,1.75,11.95
3976,410,3.75,25.94
3977,410,5.75,39.76
3978,410,7.75,53.36
3979,410,9.75,67.26
3980,410,11.75,84.37
3981,410,13.75,100.77
3982,410,15.75,116.16
3983,410,17.75,124.76
3984,410,19.75,132.26
3985,410,21.75,139.99
3986,411,1.75,14.3
3987,411,3.75,25.55
3988,411,5.75,34.22
3989,411,7.75,52.26
3990,411,9.75,63.28
3991,411,11.75,80.07
3992,411,13.75,95.85
3993,411,15.75,108.51
3994,411,17.75,118.98
3995,411,20.25,127.88
3996,412,1.75,10.7
3997,412,3.75,33.12
3998,412,5.75,47.18
3999,412,7.75,69.68
4000,412,9.75,86.87
4001,412,11.75,105.54
4002,412,13.75,118.66
4003,412,15.75,139.05
4004,412,17.75,146.87
4005,412,20.25,154.76
4006,413,1.75,10.16
4007,413,3.75,24.76
4008,413,5.75,38.2
4009,413,7.75,50.78
4010,413,9.75,67.11
4011,413,11.75,83.98
4012,413,13.75,100.38
4013,413,15.75,116.32
4014,413,17.75,124.84
4015,413,20.25,139.6
4016,414,1.75,12.5
4017,414,3.75,27.73
4018,414,5.75,40.23
4019,414,7.75,56.95
4020,414,9.75,70.39
4021,414,11.75,86.48
4022,414,13.75,99.76
4023,414,15.75,113.27
4024,414,17.75,123.98
4025,414,20.25,135.15
4026,415,1.75,13.67
4027,415,3.75,27.03
4028,415,5.75,39.61
4029,415,7.75,52.34
4030,415,9.75,67.81
4031,415,11.75,80.93
4032,415,13.75,100.46
4033,415,15.75,109.84
4034,415,17.75,120.46
4035,415,20.25,131.71
4036,416,1.75,13.2
4037,416,3.75,24.76
4038,416,5.75,36.33
4039,416,7.75,62.26
4040,416,9.75,72.03
4041,416,11.75,77.89
4042,417,1.75,8.83
4043,417,5.75,25
4044,417,7.75,30.23
4045,417,9.75,41.33
4046,417,11.75,50.31
4047,417,13.25,51.79
4048,418,1.75,8.44
4049,418,3.75,17.19
4050,418,5.75,27.58
4051,418,7.75,37.34
4052,418,9.75,49.68
4053,418,11.75,55.86
4054,418,13.75,67.5
4055,418,14.35,69.84
4056,419,1.75,7.58
4057,419,3.75,14.69
4058,419,5.75,22.89
4059,419,7.75,34.76
4060,419,9.75,42.89
4061,419,11.75,50.93
4062,419,13.75,59.68
4063,419,14.15,61.4
4064,420,1.75,7.89
4065,420,3.75,16.95
4066,420,5.75,25.94
4067,420,7.75,36.79
4068,420,9.75,46.64
4069,420,11.75,54.37
4070,420,13.75,58.82
4071,420,15.25,67.26
4072,421,1.75,6.02
4073,421,3.75,12.66
4074,421,5.75,19.84
4075,421,7.75,30.94
4076,421,9.75,39.68
4077,421,11.75,41.25
4078,421,13.75,55.62
4079,421,15.65,58.43
4080,422,1.75,7.66
4081,422,3.75,12.89
4082,422,5.75,25.23
4083,422,7.75,34.37
4084,422,9.75,40.54
4085,422,11.75,52.65
4086,422,13.35,56.32
4087,423,1.75,10.16
4088,423,3.75,16.25
4089,423,5.75,33.28
4090,423,7.75,40.15
4091,423,9.75,50
4092,423,11.75,58.82
4093,423,12.25,61.17
4094,424,1.75,11.25
4095,424,3.75,19.22
4096,424,5.75,21.25
4097,424,7.75,29.37
4098,424,9.75,46.25
4099,424,11.75,50.47
4100,424,13.05,60.62
4101,425,1.75,10.47
4102,425,3.75,23.12
4103,425,5.75,35.54
4104,425,7.75,48.9
4105,425,9.75,60.86
4106,425,11.75,69.29
4107,426,1.75,8.2
4108,426,3.75,15.86
4109,426,5.75,23.59
4110,426,7.75,31.64
4111,426,9.75,36.95
4112,426,11.75,49.84
4113,426,13.75,57.73
4114,426,15.75,62.65
4115,427,1.75,9.3
4116,427,3.75,18.36
4117,427,5.75,27.5
4118,427,7.75,38.51
4119,427,9.75,46.79
4120,427,11.75,56.25
4121,427,13.75,63.36
4122,427,15.2,69.84
4123,428,1.75,9.14
4124,428,3.75,19.84
4125,428,5.75,31.87
4126,428,7.75,43.98
4127,428,9.75,52.97
4128,428,11.75,61.95
4129,428,13.75,70.39
4130,428,14.25,72.34
4131,429,1.75,8.12
4132,429,3.75,17.97
4133,429,5.75,23.12
4134,429,7.75,36.56
4135,429,9.75,43.04
4136,429,10.15,43.75
4137,430,3.75,24.27
4138,430,5.75,37.86
4139,430,7.75,47.53
4140,430,9.75,56.68
4141,430,11.75,64.85
4142,430,13.75,72.07
4143,430,15.75,79.82
4144,430,17.75,88.14
4145,430,19.4,95.44
4146,430,20.7,99.76
4147,431,1.75,13.42
4148,431,3.75,28.69
4149,431,5.75,42.43
4150,431,7.75,50.4
4151,431,9.75,59.2
4152,431,11.75,67.97
4153,431,13.75,76.07
4154,431,15.75,84.27
4155,431,17.75,92.79
4156,431,19.75,100.41
4157,431,20.75,104.93
4158,432,1.75,15.79
4159,432,3.75,27.49
4160,432,5.75,39.71
4161,432,7.75,49.71
4162,432,9.75,57.23
4163,432,11.75,66.7
4164,432,13.75,75.92
4165,432,15.75,84.64
4166,432,17.75,93.14
4167,432,18.65,97.16
4168,433,1.75,12.22
4169,433,3.85,23.09
4170,433,5.75,35.81
4171,433,7.75,47.96
4172,433,9.75,59.25
4173,433,11.5,67.62
4174,433,13.5,76.39
4175,433,15.5,85.19
4176,433,17.75,93.71
4177,434,1.75,9.35
4178,434,3.75,24.97
4179,434,5.75,37.86
4180,434,7.75,48.71
4181,434,9.75,57.48
4182,434,11.75,65.92
4183,434,13.75,74.72
4184,434,15.75,82.42
4185,434,17.75,90.36
4186,434,19.9,101.06
4187,435,1.75,11.37
4188,435,3.75,26.49
4189,435,5.75,40.23
4190,435,7.75,49.91
4191,435,9.75,57.6
4192,435,11.75,65.45
4193,435,13.75,73.3
4194,435,15.75,82.04
4195,435,17.75,89.99
4196,435,19.75,99.34
4197,436,1.75,11.42
4198,436,3.75,27.49
4199,436,5.75,41.26
4200,436,7.75,52.28
4201,436,9.75,61.48
4202,436,11.75,71.32
4203,436,13.75,80.54
4204,436,15.75,89.06
4205,436,17.75,96.74
4206,436,19.75,105.93
4207,436,21.75,113.58
4208,436,23.75,121.8
4209,436,24.35,124.18
4210,437,1.75,11.87
4211,437,3.75,26.99
4212,437,5.75,43.96
4213,437,7.75,60.43
4214,437,9.75,71.62
4215,437,11.75,80.57
4216,437,13.75,87.04
4217,437,15.75,94.36
4218,437,16.9,98.69
4219,438,1.75,11.37
4220,438,3.75,24.79
4221,438,5.75,40.06
4222,438,7.75,54.25
4223,438,9.75,68.07
4224,438,11.75,83.99
4225,438,13.75,91.29
4226,438,15.75,98.69
4227,438,17.75,106.66
4228,439,1.75,9.85
4229,439,3.75,25.29
4230,439,5.75,39.38
4231,439,7.75,51.85
4232,439,9.75,63.77
4233,439,11.75,73.15
4234,439,13.75,80.74
4235,439,15.75,88.71
4236,439,16.25,90.74
4237,440,3.75,28.34
4238,440,5.75,44.48
4239,440,7.75,59.83
4240,440,9.75,67.92
4241,440,11.75,75.77
4242,440,13.75,84.82
4243,440,15.75,94.06
4244,440,16.55,97.81
4245,441,1.75,14.59
4246,441,3.75,30.56
4247,441,5.75,46.01
4248,441,7.75,56.85
4249,441,9.75,66.5
4250,441,11.75,75.92
4251,441,13.75,84.27
4252,441,15.75,92.59
4253,441,17.75,101.26
4254,441,19.85,110.38
4255,442,2.1,12.89
4256,442,3.75,28.19
4257,442,5.75,41.08
4258,442,7.75,52.28
4259,442,9.75,60
4260,442,11.75,68.07
4261,442,13.75,77.77
4262,442,14.9,82.97
4263,443,1.75,13.07
4264,443,3.75,23.59
4265,443,5.75,37.34
4266,443,7.75,47.11
4267,443,9.75,56.5
4268,443,11.75,64.22
4269,443,13.75,73.45
4270,443,15.75,81.49
4271,443,17.75,89.64
4272,443,19.75,98.46
4273,443,21.75,107.03
4274,443,23.75,114.03
4275,444,1.75,12.05
4276,444,3.75,24.97
4277,444,5.75,37.51
4278,444,7.75,47.03
4279,444,9.75,55.38
4280,444,11.75,63.15
4281,444,13.75,72.67
4282,444,15.75,81.84
4283,444,17.75,89.26
4284,444,19.85,98.89
4285,445,1.75,15.62
4286,445,3.75,28.34
4287,445,5.75,41.58
4288,445,7.75,53.58
4289,445,9.75,62.23
4290,445,11.75,71.47
4291,445,13.75,79.47
4292,445,15.75,88.14
4293,445,17.75,97.79
4294,445,19.9,112.78
4295,446,1.75,13.92
4296,446,3.75,27.49
4297,446,5.75,42.43
4298,446,7.75,54.65
4299,446,9.75,65.17
4300,446,11.75,74.72
4301,446,13.75,83.49
4302,446,15.75,91.29
4303,446,17.75,100.73
4304,446,18.95,105.73
4305,447,1.75,14.09
4306,447,3.75,24.37
4307,447,5.75,38.71
4308,447,7.75,51.63
4309,447,9.75,61.85
4310,447,11.75,71.62
4311,447,13.75,80.74
4312,447,15.75,88.51
4313,447,17.75,97.39
4314,447,20.55,109.08
4315,448,1.75,11.87
4316,448,3.75,19.87
4317,448,5.75,31.39
4318,448,7.75,43.96
4319,448,9.75,54.45
4320,448,11.75,65.45
4321,448,13.75,75.14
4322,448,15.75,82.97
4323,448,17.75,91.86
4324,448,19.75,100.41
4325,448,21.75,108.71
4326,448,23.75,115.55
4327,448,25.75,123.15
4328,448,27.75,130.15
4329,448,30.05,138.14
4330,449,1.75,14.59
4331,449,3.75,21.39
4332,449,5.75,33.61
4333,449,7.75,44.48
4334,449,9.75,55.1
4335,449,11.75,63.15
4336,449,13.75,72.52
4337,449,15.75,82.22
4338,449,17.75,90.99
4339,449,19.9,99.54
4340,450,1.75,10.87
4341,450,3.75,20.04
4342,450,5.75,31.41
4343,450,7.75,42.26
4344,450,9.75,53.15
4345,450,11.75,61.68
4346,450,13.75,70.55
4347,450,15.75,79.07
4348,450,17.75,87.96
4349,450,20.35,98.46
4350,451,1.75,11.37
4351,451,3.75,23.77
4352,451,5.75,33.11
4353,451,7.75,43.46
4354,451,9.75,53.35
4355,451,11.75,61.68
4356,451,13.75,70.7
4357,451,16,80.09
4358,451,17.75,86.12
4359,451,20.05,94.36
4360,452,1.75,11.55
4361,452,3.75,19.87
4362,452,5.75,28.19
4363,452,7.75,37.01
4364,452,9.75,45.16
4365,452,11.75,53.53
4366,452,13.75,62.67
4367,452,15.75,71.15
4368,452,17.75,79.27
4369,452,19.85,87.59
4370,453,3.75,23.94
4371,453,5.75,36.66
4372,453,7.75,51.95
4373,453,9.75,65.02
4374,453,11.75,75.02
4375,453,13.75,84.64
4376,453,15.75,93.51
4377,453,17.75,100.83
4378,453,18.95,104.51
4379,454,1.75,12.58
4380,454,3.75,20.62
4381,454,5.75,33.9
4382,454,7.75,43.12
4383,454,9.75,49.76
4384,454,11.75,61.56
4385,454,13.75,69.6
4386,454,15.75,77.65
4387,454,17.75,87.1
4388,454,19.25,92.65
4389,455,1.75,12.26
4390,455,3.75,22.65
4391,455,5.75,27.58
4392,455,7.75,40.15
4393,455,9.75,51.79
4394,455,11.75,59.84
4395,455,13.75,64.84
4396,455,15.75,77.73
4397,455,17.75,85.93
4398,455,20.3,91.01
4399,456,1.75,12.26
4400,456,3.75,22.11
4401,456,5.75,33.28
4402,456,7.75,38.2
4403,456,9.75,47.42
4404,456,11.75,59.45
4405,456,13.75,65
4406,456,15.75,73.2
4407,456,17.75,80.78
4408,456,20.25,94.45
4409,457,1.8,11.72
4410,457,3.75,23.98
4411,457,5.75,34.37
4412,457,7.75,43.83
4413,457,9.75,52.26
4414,457,11.75,62.73
4415,457,13.75,71.01
4416,457,15.75,79.53
4417,457,17.75,85.46
4418,457,20.25,95.15
4419,458,1.75,11.33
4420,458,3.75,26.8
4421,458,5.75,41.64
4422,458,7.75,51.64
4423,458,9.75,59.68
4424,458,11.75,67.73
4425,458,13.75,76.17
4426,458,15.75,84.14
4427,458,17.75,92.34
4428,458,19.75,99.99
4429,458,20.35,102.02
4430,459,1.75,15.47
4431,459,3.75,29.76
4432,459,5.75,41.95
4433,459,7.75,50.93
4434,459,9.75,60.39
4435,459,11.75,70.46
4436,459,13.75,78.04
4437,459,15.75,86.87
4438,459,17.75,94.53
4439,459,19.75,101.87
4440,459,20.25,104.13
4441,460,1.75,14.06
4442,460,3.75,25.15
4443,460,5.75,37.58
4444,460,7.75,47.81
4445,460,9.75,58.12
4446,460,11.75,67.18
4447,460,13.75,76.87
4448,460,15.75,84.21
4449,460,17.75,91.79
4450,460,19.75,98.35
4451,460,20.45,101.01
4452,461,1.75,15.62
4453,461,3.75,28.36
4454,461,5.75,42.34
4455,461,7.75,56.17
4456,461,9.75,70.93
4457,461,11.75,83.9
4458,461,13.75,93.9
4459,461,15.75,104.21
4460,461,17.75,114.29
4461,461,19.75,121.32
4462,461,20.45,124.05
4463,462,1.75,12.26
4464,462,3.75,27.97
4465,462,5.75,43.75
4466,462,7.75,56.09
4467,462,9.75,70.62
4468,462,11.75,87.34
4469,462,13.75,99.76
4470,462,15.75,109.68
4471,462,17.75,118.04
4472,462,19.75,126.16
4473,462,20.35,128.19
4474,463,1.75,12.5
4475,463,3.75,26.4
4476,463,5.75,41.25
4477,463,7.75,55.7
4478,463,9.75,68.04
4479,463,11.75,76.87
4480,463,13.75,84.29
4481,463,15.75,92.03
4482,463,17.75,99.68
4483,463,19.75,107.02
