conePenetrationTestMeta_ID,site_ID,citation_ID,name,longitude,latitude,date,coneNo,tipArea_unit,tipArea_value,pushRate_unit,pushRate_value,notes,depth_unit,tipResistance_unit,sleeveFriction_unit,porePressure_unit
1980,3939,80,RCD030,-97.1808,46.3984,2004.8.31,766TC,,0,cm/s,0,,m,MPa,kPa,
1981,3940,80,RCD031,-97.1623,46.3983,2004.9.1,766TC,,0,cm/s,0,,m,MPa,kPa,
1982,3941,80,RCD032,-97.1491,46.3983,2004.9.1,766TC,,0,cm/s,0,,m,MPa,kPa,
1983,3942,80,RCD033,-97.1353,46.3983,2004.9.1,766TC,,0,cm/s,0,,m,MPa,kPa,
1984,3943,80,RCD034,-97.124,46.3983,2004.9.1,766TC,,0,cm/s,0,,m,MPa,kPa,
1985,3944,80,RCD035,-97.1108,46.3983,2004.9.1,766TC,,0,cm/s,0,,m,MPa,kPa,
1986,3945,80,RCD036,-97.0965,46.3982,2004.9.2,766TC,,0,cm/s,0,,m,MPa,kPa,
1987,3946,80,RCD037,-97.0717,46.3956,2004.9.2,766TC,,0,cm/s,0,,m,MPa,kPa,
1988,3947,80,RCD038,-97.0602,46.3836,2004.9.2,766TC,,0,cm/s,0,,m,MPa,kPa,
1989,3948,80,RCD039,-97.0441,46.3836,2004.9.2,766TC,,0,cm/s,0,,m,MPa,kPa,
1990,3949,80,RCD040,-97.0294,46.3836,2004.9.2,766TC,,0,cm/s,0,,m,MPa,kPa,
1991,3950,80,RCD041,-97.2185,46.3838,2004.9.2,766TC,,0,cm/s,0,,m,MPa,kPa,
1992,3951,80,RCD042,-97.0096,46.3835,2004.9.3,766TC,,0,cm/s,0,,m,MPa,kPa,
1993,3952,80,RCD043,-96.9955,46.3837,2004.9.3,766TC,,0,cm/s,0,,m,MPa,kPa,
1994,3953,80,RCD044,-96.9837,46.3836,2004.9.3,766TC,,0,cm/s,0,,m,MPa,kPa,
1995,3954,80,RCD045,-96.9566,46.3838,2004.9.3,766TC,,0,cm/s,0,,m,MPa,kPa,
1996,3955,80,RCD046,-97.2183,46.4127,2004.9.3,766TC,,0,cm/s,0,,m,MPa,kPa,
1997,3956,80,RCD047,-96.9359,46.3837,2004.9.4,766TC,,0,cm/s,0,,m,MPa,kPa,
1998,3957,80,RCD048,-96.9152,46.3837,2004.9.4,766TC,,0,cm/s,0,,m,MPa,kPa,
1999,3958,80,RCD049,-96.8963,46.3837,2004.9.4,766TC,,0,cm/s,0,,m,MPa,kPa,
2000,3959,80,RCD050,-96.8721,46.3839,2004.9.4,766TC,,0,cm/s,0,,m,MPa,kPa,
2001,3960,80,RCD051,-96.835,46.3839,2004.9.4,766TC,,0,cm/s,0,,m,MPa,kPa,
2002,3961,80,RCD052,-96.8345,46.471,2008.9.8,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2003,3962,80,RCD053,-96.7478,46.4999,2008.9.8,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2004,3963,80,RCD054,-96.7853,46.4999,2008.9.8,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2005,3964,80,RCD055,-96.8277,46.4999,2008.9.8,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2006,3965,80,RCD056,-96.8414,46.4889,2008.9.8,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2007,3966,80,RCD057,-96.82,46.4706,2008.9.11,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2008,3967,80,RCD058,-96.7991,46.4711,2008.9.11,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2009,3968,80,RCD059,-96.8203,46.485,2008.9.11,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2010,3969,80,RCD060,-96.8411,46.4782,2008.9.11,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2011,3970,80,RCD061,-96.7361,46.4708,2008.9.12,DDG0770,,0,cm/s,0,,m,MPa,kPa,
2012,3971,80,RCD062,-96.7515,46.4708,2008.9.12,DDG0770,,0,cm/s,0,,m,MPa,kPa,
2013,3972,80,RCD063,-96.7709,46.4708,2008.9.12,DDG0770,,0,cm/s,0,,m,MPa,kPa,
2014,3973,80,RCD064,-96.7426,46.4275,2008.9.12,DDG0770,,0,cm/s,0,,m,MPa,kPa,
2015,3974,80,RCD065,-96.7611,46.4275,2008.9.12,DDG0770,,0,cm/s,0,,m,MPa,kPa,
2016,3975,80,RCD066,-96.7936,46.4275,2008.9.12,DDG0770,,0,cm/s,0,,m,MPa,kPa,
2017,3976,80,RCD067,-96.8257,46.4275,2008.9.13,DDG0770,,0,cm/s,0,,m,MPa,kPa,
2018,3977,80,RCD068,-96.8197,46.4201,2008.9.13,DDG0770,,0,cm/s,0,,m,MPa,kPa,
2019,3978,80,RCD069,-96.8198,46.4055,2008.9.13,DDG0770,,0,cm/s,0,,m,MPa,kPa,
2020,3979,80,RCD070,-96.8284,46.3984,2008.9.13,DDG0770,,0,cm/s,0,,m,MPa,kPa,
2021,3980,80,RCD071,-96.809,46.4274,2008.9.13,DDG0770,,0,cm/s,0,,m,MPa,kPa,
2022,3981,80,RCD072,-96.8205,46.4927,2008.9.14,DDG0770,,0,cm/s,0,,m,MPa,kPa,
2023,3982,80,RCD073,-96.7682,46.4999,2008.9.14,DDG0770,,0,cm/s,0,,m,MPa,kPa,
2024,3983,80,RCD074,-96.7428,46.4564,2008.9.14,DDG0770,,0,cm/s,0,,m,MPa,kPa,
2025,3984,80,RCD075,-96.7465,46.4418,2008.9.14,DDG0770,,0,cm/s,0,,m,MPa,kPa,
2026,3985,80,RCD076,-96.7987,46.4183,2008.9.14,DDG0770,,0,cm/s,0,,m,MPa,kPa,
2027,3986,80,RDC003,-97.124,46.4706,2004.8.25,766TC,,0,cm/s,0,,m,MPa,kPa,
2028,3987,80,SBC001,-117.3,34.0626,2001.3.8,660,,0,cm/s,0,,m,MPa,kPa,
2029,3988,80,SBC002,-117.217,34.0522,2001.3.8,660,,0,cm/s,0,,m,MPa,kPa,
2030,3989,80,SBC003,-117.155,34.081,2001.3.8,660,,0,cm/s,0,,m,MPa,kPa,
2031,3990,80,SBC004,-117.178,34.0812,2001.3.8,660,,0,cm/s,0,,m,MPa,kPa,
2032,3991,80,SBC005,-117.216,34.0776,2001.3.9,660,,0,cm/s,0,,m,MPa,kPa,
2033,3992,80,SBC006,-117.226,34.0557,2001.3.9,660,,0,cm/s,0,,m,MPa,kPa,
2034,3993,80,SBC007,-117.168,34.0048,2001.3.9,660,,0,cm/s,0,,m,MPa,kPa,
2035,3994,80,SBC008,-117.189,34.0187,2001.3.9,660,,0,cm/s,0,,m,MPa,kPa,
2036,3995,80,SBC009,-117.203,34.0275,2001.3.9,660,,0,cm/s,0,,m,MPa,kPa,
2037,3996,80,SBC010,-117.343,34.145,2001.3.10,660,,0,cm/s,0,,m,MPa,kPa,
2038,3997,80,SBC011,-117.385,34.1491,2001.3.10,660,,0,cm/s,0,,m,MPa,kPa,
2039,3998,80,SBC012,-117.359,34.1284,2001.3.10,660,,0,cm/s,0,,m,MPa,kPa,
2040,3999,80,SBC013,-117.279,34.1635,2001.3.12,660,,0,cm/s,0,,m,MPa,kPa,
2041,4000,80,SBC014,-117.282,34.1493,2001.3.12,660,,0,cm/s,0,,m,MPa,kPa,
2042,4001,80,SBC015,-117.311,34.114,2001.3.12,660,,0,cm/s,0,,m,MPa,kPa,
2043,4002,80,SBC016,-117.344,34.1075,2001.3.12,660,,0,cm/s,0,,m,MPa,kPa,
2044,4003,80,SBC017,-117.283,34.1074,2001.3.14,660,,0,cm/s,0,,m,MPa,kPa,
2045,4004,80,SBC018,-117.255,34.1032,2001.3.14,660,,0,cm/s,0,,m,MPa,kPa,
2046,4005,80,SBC019,-117.263,34.0712,2001.3.14,660,,0,cm/s,0,,m,MPa,kPa,
2047,4006,80,SBC020,-117.295,34.0775,2001.3.15,660,,0,cm/s,0,,m,MPa,kPa,
2048,4007,80,SBC021,-117.302,34.0865,2001.3.15,660,,0,cm/s,0,,m,MPa,kPa,
2049,4008,80,SBC022,-117.197,34.0806,2001.3.22,660,,0,cm/s,0,,m,MPa,kPa,
2050,4009,80,SBC023,-117.243,34.0745,2001.3.22,660,,0,cm/s,0,,m,MPa,kPa,
2051,4010,80,SBC024,-117.211,34.0376,2001.3.22,660,,0,cm/s,0,,m,MPa,kPa,
2052,4011,80,SBC025,-117.221,34.0461,2001.3.22,660,,0,cm/s,0,,m,MPa,kPa,
2053,4012,80,SBC026,-117.213,34.0466,2001.3.23,660,,0,cm/s,0,,m,MPa,kPa,
2054,4013,80,SBC027,-117.221,34.0533,2001.3.23,660,,0,cm/s,0,,m,MPa,kPa,
2055,4014,80,SBC028,-117.23,34.0633,2001.3.23,660,,0,cm/s,0,,m,MPa,kPa,
2056,4015,80,SBC029,-117.283,34.1216,2001.3.23,660,,0,cm/s,0,,m,MPa,kPa,
2057,4016,80,SBC030,-117.29,34.0702,2001.3.24,660,,0,cm/s,0,,m,MPa,kPa,
2058,4017,80,SBC031,-117.286,34.0686,2001.3.24,660,,0,cm/s,0,,m,MPa,kPa,
2059,4018,80,SBC032,-117.285,34.065,2001.3.24,660,,0,cm/s,0,,m,MPa,kPa,
2060,4019,80,SBC033,-117.283,34.0804,2001.3.26,660,,0,cm/s,0,,m,MPa,kPa,
2061,4020,80,SBC034,-117.275,34.0868,2001.3.26,660,,0,cm/s,0,,m,MPa,kPa,
2062,4021,80,SBC035,-117.262,34.0979,2001.3.26,660,,0,cm/s,0,,m,MPa,kPa,
2063,4022,80,SBC036,-117.286,34.0937,2001.3.26,660,,0,cm/s,0,,m,MPa,kPa,
2064,4023,80,SBC037,-117.282,34.1047,2001.3.27,660,,0,cm/s,0,,m,MPa,kPa,
2065,4024,80,SBC038,-117.301,34.0789,2001.3.27,660,,0,cm/s,0,,m,MPa,kPa,
2066,4025,80,SBC039,-117.299,34.069,2001.3.27,660,,0,cm/s,0,,m,MPa,kPa,
2067,4026,80,SBC040,-117.293,34.081,2001.3.28,729TC,,0,cm/s,0,,m,MPa,kPa,
2068,4027,80,SBC041,-117.292,34.0617,2001.3.28,729TC,,0,cm/s,0,,m,MPa,kPa,
2069,4028,80,SBC042,-117.308,34.0564,2001.3.28,729TC,,0,cm/s,0,,m,MPa,kPa,
2070,4029,80,SBC043,-117.319,34.0448,2001.3.28,729TC,,0,cm/s,0,,m,MPa,kPa,
2071,4030,80,SBC044,-117.313,34.0481,2001.3.28,729TC,,0,cm/s,0,,m,MPa,kPa,
2072,4031,80,SBC045,-117.333,34.0932,2001.3.29,729TC,,0,cm/s,0,,m,MPa,kPa,
2073,4032,80,SBC046,-117.338,34.1025,2001.3.29,729TC,,0,cm/s,0,,m,MPa,kPa,
2074,4033,80,SBC047,-117.351,34.1163,2001.3.29,729TC,,0,cm/s,0,,m,MPa,kPa,
2075,4034,80,SBC048,-117.304,34.1021,2001.3.29,678TC,,0,cm/s,0,,m,MPa,kPa,
2076,4035,80,SBC049,-117.321,34.1271,2001.3.29,678TC,,0,cm/s,0,,m,MPa,kPa,
2077,4036,80,SBC050,-117.255,34.0606,2001.3.30,678TC (1,,0,cm/s,0,,m,MPa,kPa,
2078,4037,80,SBC051,-117.253,34.052,2001.3.30,678TC,,0,cm/s,0,,m,MPa,kPa,
2079,4038,80,SBC052,-117.247,34.0414,2001.3.30,678TC,,0,cm/s,0,,m,MPa,kPa,
2080,4039,80,SBC053,-117.28,34.0682,2001.3.31,678TC,,0,cm/s,0,,m,MPa,kPa,
2081,4040,80,SBC054,-117.275,34.0686,2001.3.31,678TC,,0,cm/s,0,,m,MPa,kPa,
2082,4041,80,SBC055,-117.253,34.0711,2001.3.31,678TC,,0,cm/s,0,,m,MPa,kPa,
2083,4042,80,SBC056,-117.29,34.0774,2001.4.1,678TC,,0,cm/s,0,,m,MPa,kPa,
2084,4043,80,SBC057,-117.293,34.0744,2001.4.1,678TC,,0,cm/s,0,,m,MPa,kPa,
2085,4044,80,SBC058,-117.297,34.1186,2001.4.2,678TC,,0,cm/s,0,,m,MPa,kPa,
2086,4045,80,SBC059,-117.296,34.1224,2001.4.2,678TC,,0,cm/s,0,,m,MPa,kPa,
2087,4046,80,SBC060,-117.292,34.1166,2001.4.2,678TC,,0,cm/s,0,,m,MPa,kPa,
2088,4047,80,SBC061,-117.3,34.12,2001.4.2,678TC,,0,cm/s,0,,m,MPa,kPa,
2089,4048,80,SBC062,-117.299,34.1161,2001.4.3,678TC,,0,cm/s,0,,m,MPa,kPa,
2090,4049,80,SBC063,-117.346,34.1104,2001.4.3,678TC,,0,cm/s,0,,m,MPa,kPa,
2091,4050,80,SBC064,-117.28,34.0838,2001.4.4,678TC,,0,cm/s,0,,m,MPa,kPa,
2092,4051,80,SBC065,-117.289,34.0871,2001.4.4,678TC,,0,cm/s,0,,m,MPa,kPa,
2093,4052,80,SBC066,-117.27,34.0913,2001.4.4,678TC,,0,cm/s,0,,m,MPa,kPa,
2094,4053,80,SBC067,-117.284,34.1,2001.4.4,678TC,,0,cm/s,0,,m,MPa,kPa,
2095,4054,80,SBC068,-117.283,34.1147,2001.4.4,678TC,,0,cm/s,0,,m,MPa,kPa,
2096,4055,80,SBC069,-117.284,34.1187,2001.4.5,678TC,,0,cm/s,0,,m,MPa,kPa,
2097,4056,80,SBC070,-117.294,34.1195,2001.4.5,678TC,,0,cm/s,0,,m,MPa,kPa,
2098,4057,80,SBC071,-117.315,34.1185,2001.4.5,678TC,,0,cm/s,0,,m,MPa,kPa,
2099,4058,80,SBC072,-117.308,34.1093,2001.4.5,678TC,,0,cm/s,0,,m,MPa,kPa,
2100,4059,80,SBC073,-117.254,34.056,2001.4.6,678TC,,0,cm/s,0,,m,MPa,kPa,
2101,4060,80,SBC074,-117.248,34.0447,2001.4.6,678TC,,0,cm/s,0,,m,MPa,kPa,
2102,4061,80,SBC075,-117.243,34.0441,2001.4.6,678TC,,0,cm/s,0,,m,MPa,kPa,
2103,4062,80,SBC076,-117.243,34.0399,2001.4.6,678TC,,0,cm/s,0,,m,MPa,kPa,
2104,4063,80,SBC077,-117.302,34.0943,2001.4.6,678TC,,0,cm/s,0,,m,MPa,kPa,
2105,4064,80,SBC078,-117.281,34.1424,2001.4.7,678TC,,0,cm/s,0,,m,MPa,kPa,
2106,4065,80,SBC079,-117.282,34.1549,2001.4.7,678TC,,0,cm/s,0,,m,MPa,kPa,
2107,4066,80,SBC080,-117.281,34.1363,2001.4.7,678TC,,0,cm/s,0,,m,MPa,kPa,
2108,4067,80,SBC081,-117.283,34.1319,2001.4.7,678TC,,0,cm/s,0,,m,MPa,kPa,
2109,4068,80,SBC082,-117.283,34.126,2001.4.8,678TC,,0,cm/s,0,,m,MPa,kPa,
2110,4069,80,SBC083,-117.283,34.129,2001.4.8,678TC,,0,cm/s,0,,m,MPa,kPa,
2111,4070,80,SBC084,-117.282,34.1586,2001.4.19,678TC,,0,cm/s,0,,m,MPa,kPa,
2112,4071,80,SBC085,-117.335,34.1375,2001.4.19,678TC,,0,cm/s,0,,m,MPa,kPa,
2113,4072,80,SBC086,-117.349,34.1541,2001.4.19,678TC,,0,cm/s,0,,m,MPa,kPa,
2114,4073,80,SBC087,-117.365,34.1355,2001.4.20,678TC,,0,cm/s,0,,m,MPa,kPa,
2115,4074,80,SBC088,-117.369,34.1372,2001.4.20,678TC,,0,cm/s,0,,m,MPa,kPa,
2116,4075,80,SBC089,-117.375,34.1432,2001.4.20,678TC,,0,cm/s,0,,m,MPa,kPa,
2117,4076,80,SBC090,-117.168,34.0807,2001.4.23,678TC,,0,cm/s,0,,m,MPa,kPa,
2118,4077,80,SBC091,-117.19,34.0811,2001.4.23,678TC,,0,cm/s,0,,m,MPa,kPa,
2119,4078,80,SBC092,-117.208,34.0819,2001.4.23,678TC,,0,cm/s,0,,m,MPa,kPa,
2120,4079,80,SBC093,-117.225,34.0753,2001.4.24,678TC,,0,cm/s,0,,m,MPa,kPa,
2121,4080,80,SBC094,-117.242,34.1067,2001.4.24,678TC,,0,cm/s,0,,m,MPa,kPa,
2122,4081,80,SBC096,-117.283,34.0692,2001.4.25,678TC,,0,cm/s,0,,m,MPa,kPa,
2123,4082,80,SBC097,-117.035,34.0462,2001.4.25,678TC,,0,cm/s,0,,m,MPa,kPa,
2124,4083,80,SBC098,-117.035,34.0128,2001.4.25,678TC,,0,cm/s,0,,m,MPa,kPa,
2125,4084,80,SBC099,-117.361,34.4645,2001.5.3,678TC,,0,cm/s,0,,m,MPa,kPa,
2126,4085,80,SBC100,-117.358,34.4644,2001.5.3,678TC,,0,cm/s,0,,m,MPa,kPa,
2127,4086,80,SBC102,-117.361,34.4609,2001.5.3,678TC,,0,cm/s,0,,m,MPa,kPa,
2128,4087,80,SBC103,-117.365,34.4606,2001.5.3,678TC,,0,cm/s,0,,m,MPa,kPa,
2129,4088,80,SBC104,-117.365,34.4641,2001.5.3,678TC,,0,cm/s,0,,m,MPa,kPa,
2130,4089,80,SBC106,-117.542,34.5958,2001.5.4,770TC,,0,cm/s,0,,m,MPa,kPa,
2131,4090,80,SBC107,-117.542,34.5695,2001.5.4,770TC,,0,cm/s,0,,m,MPa,kPa,
2132,4091,80,SBC108,-117.542,34.543,2001.5.4,770TC,,0,cm/s,0,,m,MPa,kPa,
2133,4092,80,SBC109,-117.542,34.5215,2001.5.4,770TC,,0,cm/s,0,,m,MPa,kPa,
2134,4093,80,SBC110,-117.619,34.4898,2001.5.4,678TC,,0,cm/s,0,,m,MPa,kPa,
2135,4094,80,SBC111,-117.629,34.5122,2001.5.5,678TC,,0,cm/s,0,,m,MPa,kPa,
2136,4095,80,SBC112,-117.63,34.5161,2001.5.5,678TC,,0,cm/s,0,,m,MPa,kPa,
2137,4096,80,SBC113,-117.359,34.4675,2001.5.5,678TC,,0,cm/s,0,,m,MPa,kPa,
2138,4097,80,SBC114,-117.357,34.4671,2001.5.5,678TC,,0,cm/s,0,,m,MPa,kPa,
2139,4098,80,SBC115,-117.403,34.422,2001.5.5,678TC,,0,cm/s,0,,m,MPa,kPa,
2140,4099,80,SBC116,-116.274,34.1398,2001.5.6,678TC,,0,cm/s,0,,m,MPa,kPa,
2141,4100,80,SBC117,-116.276,34.1407,2001.5.6,678TC,,0,cm/s,0,,m,MPa,kPa,
2142,4101,80,SBC118,-116.274,34.1418,2001.5.6,678TC,,0,cm/s,0,,m,MPa,kPa,
2143,4102,80,SBC120,-116.276,34.1398,2001.5.6,678TC,,0,cm/s,0,,m,MPa,kPa,
2144,4103,80,SBC121,-116.301,34.1362,2001.5.7,678TC,,0,cm/s,0,,m,MPa,kPa,
2145,4104,80,SBC122,-116.302,34.1361,2001.5.7,678TC,,0,cm/s,0,,m,MPa,kPa,
2146,4105,80,SBC123,-116.245,34.1419,2001.5.7,678TC,,0,cm/s,0,,m,MPa,kPa,
2147,4106,80,SBC125,-116.29,34.1454,2001.5.7,678TC,,0,cm/s,0,,m,MPa,kPa,
2148,4107,80,SBC126,-116.281,34.0885,2001.5.8,678TC,,0,cm/s,0,,m,MPa,kPa,
2149,4108,80,SBC127,-116.279,34.0885,2001.5.8,678TC,,0,cm/s,0,,m,MPa,kPa,
2150,4109,80,SBC129,-116.281,34.0899,2001.5.8,678TC,,0,cm/s,0,,m,MPa,kPa,
2151,4110,80,SBC130,-116.292,34.1411,2001.5.8,678TC,,0,cm/s,0,,m,MPa,kPa,
2152,4111,80,SBC131,-116.332,34.1417,2001.5.8,678TC,,0,cm/s,0,,m,MPa,kPa,
2153,4112,80,SBC132,-117.571,34.5171,2001.5.9,770TC,,0,cm/s,0,,m,MPa,kPa,
2154,4113,80,SBC133,-117.603,34.5138,2001.5.9,770TC,,0,cm/s,0,,m,MPa,kPa,
2155,4114,80,SCC001 ,-122.1646,37.4324,1999.4.14,660,,0,cm/s,0,,m,MPa,kPa,
2156,4115,80,SCC003,-122.1156,37.4515,1999.9.8,660,,0,cm/s,0,,m,MPa,kPa,
2157,4116,80,SCC004,-122.1153,37.4394,1999.9.9,660,,0,cm/s,0,,m,MPa,kPa,
2158,4117,80,SCC005,-122.1186,37.4364,1999.9.9,660,,0,cm/s,0,,m,MPa,kPa,
2159,4118,80,SCC006,-122.1175,37.456,1998.3.19,660tc,,0,cm/s,0,,m,MPa,kPa,
2160,4119,80,SCC008,-121.9154,37.4531,1999.9.20,660,,0,cm/s,0,,m,MPa,kPa,
2161,4120,80,SCC009,-121.9121,37.4432,1999.9.21,660,,0,cm/s,0,,m,MPa,kPa,
2162,4121,80,SCC010,-121.8747,37.4252,1999.9.22,660,,0,cm/s,0,,m,MPa,kPa,
2163,4122,80,SCC011,-121.8806,37.423,1999.9.22,660,,0,cm/s,0,,m,MPa,kPa,
2164,4123,80,SCC012,-121.9146,37.4299,1999.9.23,660,,0,cm/s,0,,m,MPa,kPa,
2165,4124,80,SCC013,-121.9286,37.4231,1999.9.23,660,,0,cm/s,0,,m,MPa,kPa,
2166,4125,80,SCC014,-121.924,37.4245,1999.9.28,660,,0,cm/s,0,,m,MPa,kPa,
2167,4126,80,SCC015,-122.1297,37.4306,1999.9.28,660,,0,cm/s,0,,m,MPa,kPa,
2168,4127,80,SCC016,-121.9462,37.4192,1999.10.4,660,,0,cm/s,0,,m,MPa,kPa,
2169,4128,80,SCC017,-121.9497,37.4191,1999.10.4,660,,0,cm/s,0,,m,MPa,kPa,
2170,4129,80,SCC018,-121.9949,37.4109,1999.10.5,660,,0,cm/s,0,,m,MPa,kPa,
2171,4130,80,SCC019,-122.0217,37.3957,1999.10.5,660,,0,cm/s,0,,m,MPa,kPa,
2172,4131,80,SCC021,-121.9994,37.3966,1999.10.6,660,,0,cm/s,0,,m,MPa,kPa,
2173,4132,80,SCC022,-122.0135,37.3869,1999.10.6,660,,0,cm/s,0,,m,MPa,kPa,
2174,4133,80,SCC023,-122.0393,37.3762,1999.10.13,660,,0,cm/s,0,,m,MPa,kPa,
2175,4134,80,SCC026,-122.0267,37.3821,1999.10.13,660,,0,cm/s,0,,m,MPa,kPa,
2176,4135,80,SCC028,-121.9824,37.3922,1999.10.15,660,,0,cm/s,0,,m,MPa,kPa,
2177,4136,80,SCC030,-122.0987,37.4123,1999.10.19,660,,0,cm/s,0,,m,MPa,kPa,
2178,4137,80,SCC032,-122.0832,37.4051,1999.10.19,660,,0,cm/s,0,,m,MPa,kPa,
2179,4138,80,SCC033,-122.0657,37.4021,1999.10.20,660,,0,cm/s,0,,m,MPa,kPa,
2180,4139,80,SCC034,-122.076,37.4047,1999.10.20,660,,0,cm/s,0,,m,MPa,kPa,
2181,4140,80,SCC035,-122.0217,37.3957,1999.10.26,660,,0,cm/s,0,,m,MPa,kPa,
2182,4141,80,SCC036,-122.1459,37.4496,1999.10.28,660,,0,cm/s,0,,m,MPa,kPa,
2183,4142,80,SCC037,-122.0597,37.3945,1999.11.10,660,,0,cm/s,0,,m,MPa,kPa,
2184,4143,80,SCC039,-121.9942,37.3999,1999.11.19,660,,0,cm/s,0,,m,MPa,kPa,
2185,4144,80,SCC042,-121.9865,37.4106,1999.12.29,660,,0,cm/s,0,,m,MPa,kPa,
2186,4145,80,SCC043,-121.9598,37.4102,1999.12.29,660,,0,cm/s,0,,m,MPa,kPa,
2187,4146,80,SCC045,-121.9265,37.4127,1999.12.30,660,,0,cm/s,0,,m,MPa,kPa,
2188,4147,80,SCC046,-121.9317,37.4166,2000.1.4,660,,0,cm/s,0,,m,MPa,kPa,
2189,4148,80,SCC047,-121.9763,37.422,2000.1.4,660,,0,cm/s,0,,m,MPa,kPa,
2190,4149,80,SCC048,-121.9767,37.4078,2000.1.7,660,,0,cm/s,0,,m,MPa,kPa,
2191,4150,80,SCC049,-121.987,37.3951,2000.1.7,660,,0,cm/s,0,,m,MPa,kPa,
2192,4151,80,SCC050,-121.91,37.3669,2000.2.2,660,,0,cm/s,0,,m,MPa,kPa,
2193,4152,80,SCC051,-121.941,37.3545,2000.2.2,660,,0,cm/s,0,,m,MPa,kPa,
2194,4153,80,SCC052,-122.0044,37.3273,2000.2.3,660,,0,cm/s,0,,m,MPa,kPa,
2195,4154,80,SCC053,-121.9745,37.3595,2000.2.3,660,,0,cm/s,0,,m,MPa,kPa,
2196,4155,80,SCC054,-122.0822,37.4209,2000.4.19,660,,0,cm/s,0,,m,MPa,kPa,
2197,4156,80,SCC055,-121.9685,37.4014,2000.4.20,660,,0,cm/s,0,,m,MPa,kPa,
2198,4157,80,SCC056,-121.9569,37.3914,2000.4.20,660,,0,cm/s,0,,m,MPa,kPa,
2199,4158,80,SCC057,-121.9456,37.3903,2000.4.21,660,,0,cm/s,0,,m,MPa,kPa,
2200,4159,80,SCC060,-121.9346,37.3689,2000.5.25,660,,0,cm/s,0,,m,MPa,kPa,
2201,4160,80,SCC061,-121.9374,37.3633,2000.5.25,660,,0,cm/s,0,,m,MPa,kPa,
2202,4161,80,SCC064,-121.9266,37.3552,2000.5.25,660,,0,cm/s,0,,m,MPa,kPa,
2203,4162,80,SCC066,-121.9178,37.3597,2000.5.25,660,,0,cm/s,0,,m,MPa,kPa,
2204,4163,80,SCC067,-122.019,37.4176,2000.6.6,660,,0,cm/s,0,,m,MPa,kPa,
2205,4164,80,SCC069,-122.0202,37.412,2000.6.6,660,,0,cm/s,0,,m,MPa,kPa,
2206,4165,80,SCC070,-121.9802,37.4299,2000.6.6,660,,0,cm/s,0,,m,MPa,kPa,
2207,4166,80,SCC073,-121.9156,37.357,2000.6.12,660,,0,cm/s,0,,m,MPa,kPa,
2208,4167,80,SCC076,-121.9267,37.426,2000.6.13,660,,0,cm/s,0,,m,MPa,kPa,
2209,4168,80,SCC077,-121.9287,37.4329,2000.6.13,660,,0,cm/s,0,,m,MPa,kPa,
2210,4169,80,SCC079,-121.9243,37.4053,2000.6.13,660,,0,cm/s,0,,m,MPa,kPa,
2211,4170,80,SCC081,-121.9159,37.3974,2000.6.13,660,,0,cm/s,0,,m,MPa,kPa,
2212,4171,80,SCC082,-122.0439,37.4052,2000.6.20,660,,0,cm/s,0,,m,MPa,kPa,
2213,4172,80,SCC084,-122.0465,37.4108,2000.6.20,660,,0,cm/s,0,,m,MPa,kPa,
2214,4173,80,SCC085,-122.05,37.4176,2000.6.20,660,,0,cm/s,0,,m,MPa,kPa,
2215,4174,80,SCC086,-122.053,37.4235,2000.6.20,660,,0,cm/s,0,,m,MPa,kPa,
2216,4175,80,SCC088,-122.0578,37.4257,2000.6.20,660,,0,cm/s,0,,m,MPa,kPa,
2217,4176,80,SCC089,-121.9222,37.3574,2000.6.21,660,,0,cm/s,0,,m,MPa,kPa,
2218,4177,80,SCC092,-121.9189,37.3547,2000.6.21,660,,0,cm/s,0,,m,MPa,kPa,
2219,4178,80,SCC093,-121.928,37.3629,2000.6.21,660,,0,cm/s,0,,m,MPa,kPa,
2220,4179,80,SCC095,-122.0484,37.4049,2000.6.26,660,,0,cm/s,0,,m,MPa,kPa,
2221,4180,80,SCC096,-122.0384,37.4024,2000.6.26,660,,0,cm/s,0,,m,MPa,kPa,
2222,4181,80,SCC097,-122.0413,37.4269,2000.6.26,660,,0,cm/s,0,,m,MPa,kPa,
2223,4182,80,SCC098,-122.0683,37.4275,2000.6.26,660,,0,cm/s,0,,m,MPa,kPa,
2224,4183,80,SCC099,-121.9079,37.346,2000.6.29,660,,0,cm/s,0,,m,MPa,kPa,
2225,4184,80,SCC101,-121.8901,37.3766,2000.6.30,660,,0,cm/s,0,,m,MPa,kPa,
2226,4185,80,SCC102,-121.8639,37.3243,2000.6.30,660,,0,cm/s,0,,m,MPa,kPa,
2227,4186,80,SCC103,-121.8987,37.3342,2000.7.12,660,,0,cm/s,0,,m,MPa,kPa,
2228,4187,80,SCC104,-121.8928,37.3285,2000.7.12,660,,0,cm/s,0,,m,MPa,kPa,
